Noms humains,Second nom,Troisième nom,Quatrième nom,H/F/Na,ID unique,Morts,book_1,book_2,book_3,book_4,book_5,book_6,book_7,book_8,book_9,book_10,book_11,book_12,book_13,book_14,book_15,total_occurrences
Lauley,,,,HOMME,535,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Laura,,,,FEMME,536,,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6
Lavel,,,,HOMME,537,,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,10
Layrence,,,,,538,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Lear,,,,HOMME,539,,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2
Lechi,,,,,540,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
Leef,Leff,,,HOMME,541,,0,0,0,31,2,1,0,0,0,0,0,0,0,0,0,34
Lemsia,,,,FEMME,542,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Lensdale,,,,HOMME,543,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Léo,Léopol,,,HOMME,544,,0,0,82,0,0,0,0,0,0,0,0,0,0,0,0,82
Leri,,,,FEMME,545,,0,0,0,306,13,1,0,0,0,0,0,0,0,0,0,320
Lesnour,,,,HOMME,546,,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3
Lessa,,,,FEMME,547,,0,82,0,0,0,121,14,674,440,45,3,20,309,353,292,2353
Lesselam,,,,,548,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Lesselden,,,,HOMME,549,,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3
Levalla,,,,FEMME,550,,0,0,0,24,0,2,0,0,0,0,0,0,0,0,0,26
Lexey,,,,HOMME,551,,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,26
Lias,,,,HOMME,552,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9
Libby,,,,FEMME,553,,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,13
Lidora,,,,FEMME,554,,0,0,0,14,1,1,0,0,0,0,0,0,0,0,0,16
Ligand,,,,HOMME,555,,0,0,0,0,0,0,0,0,0,0,4,0,0,1,0,5
Lilla,,,,FEMME,556,,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,7
Lissala,,,,FEMME,557,,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3
Lobirn,,,,HOMME,558,,0,0,0,0,0,0,74,0,0,0,0,0,0,0,0,74
Lonada,,,,FEMME,559,,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
Londik,,,,HOMME,560,,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,10
Loreana,,,,FEMME,561,,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2
Lorra,,,,FEMME,562,,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,48
Losacot,,,,HOMME,563,,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
Lotricia,,,,FEMME,565,,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,15
Lotricia,,,,FEMME,564,,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,15
Lozell,,,,HOMME,566,,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,7
Luccha,,,,FEMME,567,,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5
Lucil,,,,FEMME,568,,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2
Lur,,,,HOMME,570,,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
M’barak,,,,HOMME,571,,0,0,0,56,17,1,0,0,0,0,0,0,0,0,0,74
M’dani,,,,,572,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
M’gent,,,,HOMME,573,,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,7
M’hall,,,,,574,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
M’leng,,,,HOMME,575,,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,70
M’ling,,,,,576,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
M’rak,,,,HOMME,578,,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5
M’rand,,,,HOMME,579,,0,0,0,0,0,0,0,0,0,0,0,0,0,3,36,39
M’ray,,,,HOMME,580,,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,8
M’rek,,,,HOMME,581,,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6
M’ridin,,,,HOMME,582,,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,10
M’shall,,,,HOMME,583,,0,0,143,0,0,0,0,0,0,0,0,0,0,0,0,143
M’sur,,,,HOMME,584,,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
M’tani,,,,HOMME,585,,0,0,0,39,1,2,0,0,0,0,0,0,0,0,0,42
Macabir,,,,HOMME,586,,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,8
Macester,,,,HOMME,587,,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6
Macy,,,,HOMME,588,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
Magalia,,,,FEMME,589,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Mairi,,,,FEMME,591,,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
Mairian,,,,,592,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Maizella,,,,FEMME,593,,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,57
Makfar,,,,HOMME,594,,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,6
Mallan,,,,HOMME,595,,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,27
Manora,,,,FEMME,596,,0,0,0,0,0,0,9,60,72,50,6,2,5,4,34,242
Manotti,,,,HOMME,597,,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10
Mar,Dook,,,HOMME,598,,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,27
Mara,,,,FEMME,599,,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,4
Maranis,,,,HOMME,600,,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,16
Marcator,,,,HOMME,601,,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4
Marchane,,,,,602,,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
Marcine,,,,FEMME,603,,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,7
Mardra,,,,FEMME,605,,0,0,0,0,0,18,0,25,46,0,0,5,4,2,0,100
Mardy,,,,FEMME,606,,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3
Marella,,,,FEMME,607,,0,0,0,0,0,12,0,0,0,0,0,0,0,0,3,15
Margatta,,,,FEMME,608,,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,5
Mari,,,,FEMME,609,,4,2,13,1,5,13,19,0,0,0,1,0,0,5,1,64
Marley,,,,HOMME,610,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
Marlifin,,,,HOMME,611,,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3
Marshal,,,,,612,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
Mary,Tubberman,,,FEMME,613,,108,0,4,0,0,0,0,0,0,0,0,0,0,0,3,115
Mattew,Matt,,,HOMME,615,,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5
Mavi,,,,FEMME,616,,0,1,0,0,0,0,0,0,0,84,1,0,0,0,0,86
Maxilant,,,,HOMME,617,,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,8
Maylone,,,,HOMME,618,,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,8
Mechalla,,,,FEMME,619,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
Medaman,,,,HOMME,620,,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2
Medda,,,,FEMME,621,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16
Mekelroy,Pinch,,,HOMME,622,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,178
Melongel,,,,HOMME,623,,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,97
Menolly,Nolly,Monolly,,FEMME,624,,0,146,0,0,0,30,0,0,0,610,995,303,323,121,26,2554
Merdine,,,,HOMME,626,,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5
Merika,,,,FEMME,628,,0,0,0,0,0,0,0,0,6,0,0,0,2,0,0,8
Mesla,,,,FEMME,631,,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5
Miata,,,,FEMME,632,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Mibbut,,,,,633,,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2
Michael,,,,HOMME,634,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Mick,,,,HOMME,635,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Mickulin,,,,HOMME,636,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
Minnarden,,,,HOMME,638,,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,35
Miridan,,,,FEMME,639,,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,4
Mirrim,,,,FEMME,640,,0,50,0,0,0,2,0,0,56,108,4,39,79,84,89,511
Miskin,,,,,641,,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4
Mislue,,,,FEMME,642,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Morif,,,,HOMME,644,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Morilton,,,,HOMME,645,,0,0,0,0,0,0,0,0,0,0,0,0,0,26,15,41
Morin,,,,HOMME,646,,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3
Morshal,Morshall,,,HOMME,647,,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,42
Mosser,,,,HOMME,648,,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4
Mostar,,,,HOMME,649,,0,0,0,1,7,2,0,0,0,0,0,0,0,0,0,10
Mumolon,,,,HOMME,650,,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,11
Munchaun,,,,HOMME,651,,0,0,0,0,14,1,0,0,0,0,0,0,0,0,0,15
Murda,,,,FEMME,652,,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7
Murfytwen,,,,HOMME,653,,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2
Murolin,,,,,654,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
N’bil,,,,,655,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
N’gent,,,,HOMME,656,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
N’men,,,,HOMME,657,,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2
N’mool,,,,HOMME,658,,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2
N’ran,N’nan,,,HOMME,659,,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
N’ton,,,,HOMME,660,,0,3,0,0,0,24,0,9,90,19,2,35,208,74,66,530
Nabhi,Nabol,,,HOMME,661,,62,2,0,16,1,7,15,15,73,0,1,66,2,6,0,266
Nadira,,,,FEMME,662,,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,6
Nadona,,,,FEMME,663,,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,18
Nalka,,,,FEMME,664,,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,9
Namurra,,,,FEMME,665,,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2
Naprila,,,,HOMME,666,,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4
Nataly,,,,FEMME,667,,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6
Naton,,,,HOMME,668,,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
Nattai,,,,FEMME,669,,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2
Naylor,,,,,670,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Nazer,,,,HOMME,671,,0,9,0,0,0,38,0,0,0,0,0,0,0,0,0,47
Ned,Tubberman,,,HOMME,672,,107,0,4,0,0,0,0,0,0,0,0,0,0,0,3,114
Neilla,,,,FEMME,673,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Neldama,,,,FEMME,674,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6
Nera,,,,FEMME,675,,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2
Nessel,,,,HOMME,676,,0,1,0,0,0,0,0,4,19,0,0,2,1,17,0,44
Nesso,,,,FEMME,677,,0,0,0,86,0,1,0,0,0,0,0,0,0,0,0,87
Nia,,,,FEMME,678,,0,0,0,0,6,1,0,0,0,0,0,0,1,1,0,9
Nicat,,,,HOMME,679,,0,26,0,0,0,4,0,0,2,11,3,4,42,6,0,98
Nielsen,,,,HOMME,680,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Nika,,,,FEMME,681,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Niness,,,,HOMME,682,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Nip,,,,HOMME,683,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
Nora,Sejby,,,FEMME,684,,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
Norist,,,,HOMME,685,,0,0,0,0,0,0,0,0,0,0,0,0,0,47,9,56
Nurevin,,,,HOMME,687,,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,17
Nyassa,Clissmann,,,FEMME,688,,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
O’ney,,,,HOMME,689,,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5
Ogolly,,,,HOMME,690,,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,20
Oharan,,,,HOMME,691,,0,0,0,0,0,0,0,0,0,16,0,9,1,0,0,26
Oklina,,,,FEMME,692,,0,0,0,100,72,1,0,0,0,0,0,0,0,0,0,173
Oldive,,,,HOMME,693,,0,39,0,0,0,9,14,0,0,0,28,50,37,108,68,353
Olodkey,,,,HOMME,694,,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,20
Olos,,,,HOMME,695,,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2
Oma,,,,FEMME,696,,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,6
Ongola,,,,HOMME,697,,195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195
Orna,,,,FEMME,698,,0,0,0,18,0,1,0,0,0,0,0,0,0,0,0,19
Osemore,,,,HOMME,699,,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3
Oterel,,,,HOMME,700,,0,6,0,0,0,3,9,0,26,0,0,11,0,39,0,94
Otto,Hegelman,,,HOMME,701,,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
Ozzie,Munson,Oz,,HOMME,702,,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31
P’leen,,,,,703,,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,4
P’nine,,,,HOMME,704,,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,3
P’ratan,,,,HOMME,705,,0,0,0,0,0,14,0,0,1,0,0,0,0,0,0,15
P’tero,,,,HOMME,706,,0,0,122,0,0,0,0,0,0,0,0,0,0,0,0,122
P’zar,,,,HOMME,707,,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10
Palim,,,,HOMME,708,,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7
Palla,,,,FEMME,709,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16
Pardure,,,,HOMME,711,,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,7
Pardure,,,,HOMME,710,,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,7
Parren,,,,HOMME,712,,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Pat,Hempenstall,,,HOMME,713,,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Patrice,de Broglie,,,HOMME,714,,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
Patry,,,,HOMME,715,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Patsy,Swann,,,FEMME,716,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Paul,Benden,,,HOMME,718,,445,32,101,54,8,157,122,50,227,33,36,44,155,76,125,1665
Paul,Logorides,,,HOMME,717,,412,0,0,0,0,1,0,0,0,1,1,1,0,1,1,418
Paulin,,,,HOMME,719,,0,0,252,0,0,0,0,0,0,0,0,0,0,0,0,252
Pell,,,,HOMME,720,,0,0,0,0,0,1,0,0,0,0,0,0,0,7,0,8
Pellomar,,,,HOMME,721,,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
Pendora,,,,FEMME,722,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
Pergamol,,,,HOMME,724,,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,15
Perschar,Pershar,,,HOMME,725,,0,1,0,0,0,42,0,0,0,0,0,0,0,7,0,50
Persellan,,,,HOMME,726,,0,102,0,0,0,0,0,0,0,0,0,0,0,0,10,112
Pessia,,,,FEMME,727,,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,8
Petan,,,,HOMME,728,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
Peter,Semling,,,HOMME,729,,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40
Peterpar,,,,HOMME,730,,0,0,0,21,0,1,0,0,0,0,0,0,0,0,0,22
Petey,Pete,,,HOMME,731,,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
Peth,,,,,732,,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,3
Petillo,,,,HOMME,733,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
Phas,Radamanth,,,HOMME,735,,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28
Piemur,,,,HOMME,737,,0,5,0,0,0,568,0,0,0,0,286,751,184,379,10,2183
Pierre,de Courcis,,,HOMME,738,,58,20,21,25,6,20,16,88,53,14,13,14,82,14,19,463
Pilgra,,,,FEMME,739,,0,0,0,0,0,0,0,0,10,0,0,0,0,0,32,42
Pol,,,,HOMME,740,,220,0,0,0,17,4,0,0,0,0,0,0,0,0,0,241
Pol ,Nietro,,,HOMME,741,,233,0,0,0,17,4,0,0,0,0,0,0,0,0,0,254
Pona,,,,FEMME,742,,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,78
Porrig,Connell,,,HOMME,743,,39,0,3,0,0,0,0,0,0,0,0,0,0,3,0,45
Possil,,,,HOMME,744,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
Pragal,,,,HOMME,745,,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3
Pressen,,,,HOMME,746,,0,0,0,39,0,1,0,0,0,0,0,0,0,0,0,40
Prilla,,,,FEMME,747,,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,5
Quitrin,,,,HOMME,748,,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,3
R’gul,Rangul,,,HOMME,749,,0,0,0,0,0,0,35,172,1,0,0,0,0,0,5,213
R’limeak,,,,HOMME,750,,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,5
R’mart,,,,HOMME,751,,0,22,0,0,0,2,0,0,36,0,0,0,14,5,8,87
R’miel,R’mel,,,,752,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
R’nor,,,,,753,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
R’yar,,,,HOMME,754,,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2
Raid,,,,HOMME,755,,0,0,0,0,0,20,61,1,45,0,0,1,2,2,3,135
Raïd,,,,HOMME,756,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
Ram,Da,,,HOMME,757,,2,12,0,0,0,51,0,11,106,0,0,0,136,127,51,496
Ramala,,,,FEMME,758,,0,1,0,0,0,31,0,0,0,0,0,0,0,1,9,42
Rammany,,,,HOMME,759,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
Rampesi,,,,HOMME,760,,0,1,0,0,0,31,0,0,0,0,0,0,0,0,0,32
Randy,,,,,761,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
Ranly,,,,HOMME,762,,0,0,0,0,0,0,0,0,0,0,27,7,0,0,0,34
Rannelly,Rannely,,,FEMME,763,,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,14
Ranneth,,,,HOMME,764,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
Ranrel,,,,HOMME,765,,0,0,0,0,0,0,0,0,0,0,0,0,0,52,8,60
Rapal,,,,HOMME,766,,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2
Rasa,,,,HOMME,767,,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3
Ratoshigan,Ratoshinga,,,HOMME,768,,0,0,0,46,4,2,0,0,0,0,0,0,0,0,0,52
Readis,,,,HOMME,769,,0,498,0,0,0,117,0,0,0,0,0,0,0,21,4,640
Red,Hanrahan,,,HOMME,770,,73,0,5,0,0,0,0,0,0,0,0,0,0,2,0,80
Relna,,,,FEMME,771,,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3
Rency,,,,HOMME,772,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11
René,Mallibeau,,,HOMME,773,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Ricardy,,,,HOMME,774,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Richud,,,,HOMME,775,,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,17
Rill,Nerilka,,,FEMME,776,,0,0,0,38,89,8,0,0,0,11,0,0,0,0,0,146
Riller,,,,HOMME,777,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
Robina,,,,FEMME,778,,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Roblyn,,,,HOMME,780,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Robse,,,,HOMME,781,,0,10,0,0,0,1,0,0,0,0,0,0,0,2,3,16
Rokayas,,,,HOMME,782,,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,24
Ronchin,,,,HOMME,783,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
Rosheen,,,,FEMME,784,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,46
Rudi,Shwartz,Rudolph,,HOMME,785,,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
Rulyar,,,,HOMME,786,,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6
S’bran,,,,HOMME,788,,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,8
S’dra,,,,,789,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
S’gar,,,,,790,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
S’gor,,,,HOMME,791,,0,0,0,31,0,1,0,0,0,0,0,0,0,0,0,32
S’goral,,,,HOMME,792,,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5
S’lan,Selessan,Sellie,,HOMME,793,,0,0,0,0,0,0,0,7,0,0,0,0,0,0,14,21
S’lel,,,,HOMME,794,,0,0,0,0,0,0,9,32,1,0,0,0,0,0,0,42
S’len,,,,HOMME,795,,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,30
S’ligar,,,,HOMME,796,,0,0,0,41,0,2,0,0,0,0,0,0,0,0,0,43
S’mon,Thomas,,,HOMME,798,,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,13
S’nan,,,,HOMME,799,,0,0,88,0,0,0,0,0,0,0,0,0,0,0,0,88
S’peren,,,,HOMME,800,,0,0,0,48,2,2,0,0,0,0,0,0,0,0,0,52
S’rond,,,,HOMME,801,,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
Sabra,Ongola,Stein,,FEMME,802,,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213
Saday,,,,FEMME,803,,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,8
Sagassy,,,,FEMME,804,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,21
Sal,,,,HOMME,805,,4,0,0,0,11,1,0,0,0,0,0,0,0,0,0,16
Salda,,,,FEMME,806,,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,26
Sallah ,Telgar-Andiyar,,,FEMME,808,,294,0,0,0,0,1,0,0,0,0,0,0,0,22,0,317
Sallisha,,,,FEMME,809,,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,27
Saltor,,,,HOMME,810,,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4
Samvel,,,,HOMME,811,,0,18,0,0,0,0,0,0,0,0,0,0,0,0,3,21
Saneter,,,,HOMME,812,,0,0,0,0,0,89,0,0,0,0,0,12,0,0,0,101
Sangel,,,,HOMME,813,,0,2,0,0,0,4,3,0,39,0,4,0,23,20,13,108
Sanra,,,,FEMME,814,,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,22
Sarah,,,,FEMME,815,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Sarai,,,,FEMME,816,,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6
Sarra,,,,FEMME,817,,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,17
Scallak,,,,HOMME,818,,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4
Scand,,,,HOMME,819,,0,0,0,11,0,1,0,0,0,0,0,0,0,0,0,12
Sch’gall,,,,HOMME,820,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Sean,Connell,O’Connell,,HOMME,821,,545,0,6,0,0,0,0,0,0,0,0,0,0,3,0,554
Sebell,Sebel,Sevell,,HOMME,822,,0,45,0,0,0,42,49,0,7,1,209,326,58,161,149,1047
Sefal,,,,HOMME,823,,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4
Sefran,,,,HOMME,824,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
Segoina,,,,FEMME,825,,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,10
Sella,,,,FEMME,826,,0,0,0,1,0,1,1,0,0,47,1,0,0,0,0,51
Sellel,,,,HOMME,827,,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4
Semment,,,,HOMME,828,,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2
Serubil,,,,HOMME,829,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7
Sev,Ritecamp,,,HOMME,830,,0,0,0,0,0,0,16,0,0,0,0,0,0,0,1,17
Severeid,,,,,831,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Sh’gall,,,,HOMME,832,,0,0,0,211,7,2,0,0,0,0,0,0,0,0,0,220
Shadder,,,,HOMME,833,,0,0,0,10,0,1,0,0,0,0,0,0,0,0,0,11
Shankolin,Glasstol de Crom,,,HOMME,834,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,29
Shanna,,,,,835,,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4
Sharra,,,,FEMME,837,,0,3,0,0,0,149,0,0,0,0,0,34,234,279,86,785
Sharra,Sharrie,,,FEMME,836,,0,3,0,0,0,150,0,0,0,0,0,34,234,279,86,786
Shavva,Fahroud,,,FEMME,838,,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
Shawan,,,,HOMME,839,,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5
