full_name,book_1,book_2,book_3,book_4,book_5,book_6,book_7,book_8,book_9,book_10,book_11,book_12,book_13,book_14,book_15
B’rant 50,0.0,0.0,0.0,0.0,0.0,0.0,0.0001576789656259855,0.001575299306868305,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B’refli 51,0.0,0.0,0.0,0.0,0.0,0.0,0.0001576789656259855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B’zon 52,0.0,0.0,0.0,0.0,0.0,0.0008747375787263821,0.0,0.0,0.0,0.0,0.0,0.0,0.0015668523676880223,0.0,0.0
Bahka 53,0.00032263268269075657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Baid 54,0.0,0.0,0.0,0.00018975332068311195,0.0,0.0001749475157452764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Baldor 55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001392757660167131,0.0,0.0
Balfor 56,0.0,0.0,0.0,0.0018975332068311196,0.0017226528854435831,0.0001749475157452764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ballora 57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002663622526636225
Banak 58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004149377593360996,0.0,0.0,0.0
Bandarek 59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015467904098994585,0.0
Banger 60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000630119722747322,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bantur 61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00030376670716889426,0.003017729158807997,0.0,0.0,0.0
Barba 62,0.0,0.0,0.0,0.0,0.0,0.0,0.000630715862503942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bardie 63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005455537370430987,0.0,0.0,0.0,0.0,0.0
Bargen 64,0.0,0.0002984183825723665,0.0,0.0,0.0,0.0,0.002207505518763797,0.000315059861373661,0.0003445305770887166,0.0,0.0,0.001131648434552999,0.0,0.002010827532869296,0.0030441400304414
Barla 65,0.0,0.0,0.0,0.0,0.0,0.00489853044086774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003093580819798917,0.0
Barly 66,0.0,0.0,0.0,0.0003795066413662239,0.0,0.0001749475157452764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Barndy 67,0.0,0.0,0.0,0.0,0.0034453057708871662,0.0001749475157452764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Barr Hamil 68,0.00467817389901597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
