full_name,book_1,book_2,book_3,book_4,book_5,book_6,book_7,book_8,book_9,book_10,book_11,book_12,book_13,book_14,book_15
Binness 98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00837138508371385
Birsan 99,0.0,0.0,0.0,0.0,0.0,0.0003498950314905528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Birto 100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003445305770887166,0.0,0.0,0.0,0.0,0.0,0.0
Blesserel 101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004640371229698376,0.0
Bloors 102,0.0,0.0,0.0,0.0,0.0,0.0015745276417074878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bob Jorgensen 103,0.00032263268269075657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bob Jepson 104,0.0012905307307630263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bonna 105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015467904098994585,0.0
Bonz 106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.346667912889055e-05,0.0035110118097669966,0.0,0.0,0.0
Boranda 107,0.0,0.0,0.0,9.487666034155598e-05,0.0,8.74737578726382e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Borel 108,0.0,0.0,0.0,0.0,0.0,0.0010496850944716584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Borgald Amhold 109,0.0,0.0,0.0,0.0,0.0,0.008047585724282715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Boris Pahlevi 110,0.0021688085891989747,0.0,0.0013340956737183153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Boskoney 111,0.0,0.012235153685467026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bosler 112,0.0,0.0,0.0,0.0,0.0,0.0,0.0023651844843897824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bourdon 113,0.0,0.0,0.0,0.0,0.0,0.0,0.0026888413085694365,0.0,9.066594133913594e-06,0.0,0.0,0.0,0.0,0.0,0.0
Brace 114,0.0,0.0,0.0,0.0,0.0027562446167097333,3.4989503149055284e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brahil 115,0.0,0.0,0.0,0.0,0.0,0.0,0.000315357931251971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brand 116,0.0,0.0,0.0,0.0,0.0,1.7114430888124866e-05,0.0,3.4245637105832716e-06,0.0,0.0,0.0,0.0,0.002187537846675548,0.0037139782776825048,0.0001013334656872477
Brare 117,0.0,0.0,0.0,0.0,0.0,0.004198740377886634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brashia 118,0.0,0.0,0.0,0.0,0.0,0.0,0.0017344686218858404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bravonner 119,0.0,0.0,0.0,0.0,0.0,0.0,0.0007883948281299275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Breda 120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017014694508894045,0.0
Breide 121,0.0,0.0,0.0,0.0,0.0,0.0058814173929639295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00040497785277367643,0.0
Brekke Brekker 122,0.0,0.0,0.0,0.0,0.0,7.086481650441576e-05,0.0,0.0,0.03833038955941517,0.0011817453576139275,0.00012304474214436224,2.9246188445726235e-05,0.007499570272557385,2.4474531802206628e-05,1.0837523842552453e-05
Brenton 123,0.0,0.0,0.0002450379808870375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brestolli 124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017014694508894045,0.0
Brever 125,0.0,0.0,0.0,0.0,0.0,0.0003498950314905528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Briala 126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007290400972053463,0.0,0.0,0.0,0.0
Brian 127,0.004355541216325214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Briaret 128,0.0,0.0,0.0,0.0,0.0,0.0006298110566829951,0.0,0.0,0.0,0.0,0.0,3.772161448509996e-05,1.7409470752089137e-05,6.187161639597834e-05,0.0
Bridgely 129,0.0,0.0,0.020828228375398185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brinaret 130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003772161448509996,0.0,0.0,0.0
Brindel 131,0.0,0.0,0.0,0.0,0.0,0.0001749475157452764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brinna 132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015467904098994585,0.0
Briskin 133,0.0,0.0,0.000490075961774075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bristol 134,0.0,0.0,0.0,0.0,0.0,0.0,0.0004730368968779565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brodo 135,0.0,0.0,0.0,0.0,0.0,0.0,0.0004730368968779565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brolly 136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002187120291616039,0.0012070916635231988,0.0,0.0,0.0
Brookie 137,0.0,0.0,0.0007351139426611125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brosil 138,0.0,0.0,0.0,0.0,0.0,0.0,0.0001576789656259855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brudegan Bruddie 139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006138908464489858,0.0,0.009284215177289296,0.0,0.0,0.0,0.0
Burdion 140,0.0,0.0,0.0,0.0007906388361796332,0.0,2.91579192908794e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
