Noms humains,Second nom,Troisième nom,Quatrième nom,H/F/Na,ID unique,Morts,book_1,book_2,book_3,book_4,book_5,book_6,book_7,book_8,book_9,book_10,book_11,book_12,book_13,book_14,book_15,total_occurrences
Soover,,,,HOMME,850,,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2
Soreel,,,,FEMME,851,,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6
Sorka,,,,FEMME,852,,435,0,2,0,0,0,0,0,0,0,0,0,0,2,0,439
Sousmal,,,,HOMME,853,,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,3
Sparling,,,,HOMME,854,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
St’ven,,,,HOMME,855,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20
Stella,,,,FEMME,856,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Stev,Kimmer,,,HOMME,857,True,77,0,0,0,0,0,0,0,0,0,0,0,0,0,13,90
Stinar,,,,HOMME,858,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30
Stolla,,,,FEMME,859,,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2
Struan,,,,HOMME,860,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Strud,,,,HOMME,861,,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,4
Sucho,,,,HOMME,862,,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,18
Sue,Havers,,,FEMME,863,,11,16,0,0,0,0,0,0,0,0,0,0,0,0,0,27
Sufur,,,,HOMME,864,,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,5
Suriana,,,,FEMME,865,True,0,0,0,4,29,1,0,0,0,0,0,0,0,0,0,34
Suze,,,,FEMME,866,,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5
Svenda,Olubushtu,,,FEMME,867,,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
Sydra,,,,FEMME,868,,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,20
T’bor,,,,FEMME,869,,0,7,0,0,0,2,0,25,180,1,0,7,3,2,0,227
T’bot,,,,,870,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
T’dam,,,,HOMME,871,,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,34
T’gellan,,,,HOMME,872,,0,64,0,0,0,21,0,0,0,104,41,2,4,26,60,322
T’gor,,,,,873,,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
T’gran,,,,HOMME,874,,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,10
T’grel,,,,HOMME,875,,0,0,0,11,0,2,0,0,0,0,0,0,0,0,0,13
T’kil,,,,HOMME,876,,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
T’kul,T’kull,,,HOMME,877,True,0,0,0,0,0,19,0,0,62,0,0,4,60,0,0,145
T’lan,,,,HOMME,878,,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4
T’ledon,,,,,879,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
T’lion,Gaddie,,,HOMME,880,,0,476,0,0,0,0,0,0,0,0,0,0,0,0,20,496
T’lonneg,,,,HOMME,881,,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,4
T’nure,,,,HOMME,882,,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,3
T’ragel,,,,HOMME,883,,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,3
T’ral,,,,HOMME,884,,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,8
T’ran,,,,,885,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
T’reb,,,,HOMME,886,,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,34
T’red,,,,HOMME,887,,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3
T’ron,,,,HOMME,888,True,0,0,0,0,0,4,0,46,197,0,0,17,20,2,0,286
T’sen,,,,HOMME,889,,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4
T’sum,,,,HOMME,890,,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,18
T’tel,T’lel,,,HOMME,891,,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,8
T’ton,,,,HOMME,892,,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2
Tagetarl,Tag,,,HOMME,893,,0,1,0,0,0,0,0,0,6,0,0,1,0,17,200,225
Tai,,,,FEMME,894,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,479,479
Talina,,,,FEMME,895,,0,0,0,0,0,0,0,0,15,0,1,0,0,0,12,28
Talmor,,,,HOMME,896,,0,13,0,0,0,0,0,0,6,0,59,2,0,0,0,80
Talpan,,,,HOMME,897,True,0,0,0,32,0,1,0,0,0,0,0,0,0,0,0,33
Tanus,,,,HOMME,898,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Tarathel,,,,HOMME,899,True,0,0,0,0,0,6,37,0,0,0,0,0,0,0,0,43
Targus,,,,HOMME,900,,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,18
Tarrie,Chernoff,,,FEMME,901,,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43
Tarvi,Andiyar,Andivar,,HOMME,902,,80,0,1,0,0,1,0,0,0,0,0,0,0,5,0,87
Tashkovich,,,,,903,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Tashvi,,,,HOMME,904,,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,42
Tawkin,,,,HOMME,905,,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2
Ted ,Tubberman,Tubbermann,,HOMME,906,True,112,0,5,0,0,0,0,0,0,0,0,0,0,0,3,120
Tegger,,,,HOMME,907,,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4
Tela,,,,FEMME,908,,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,8
Tellani,,,,FEMME,909,,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,9
Temma,,,,FEMME,910,,0,36,0,0,0,62,0,0,0,0,0,0,0,0,0,98
Tenna,,,,FEMME,911,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,18
Terentel,,,,HOMME,912,,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,20
Terry,,,,HOMME,913,,0,1,0,0,0,1,0,0,72,0,0,0,0,20,0,94
Tesner,,,,HOMME,914,,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2
Texur,,,,HOMME,915,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Thea,,,,FEMME,916,,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,24
Thella,,,,FEMME,917,True,0,2,0,0,0,315,1,0,0,0,0,0,0,0,0,318
Theng,,,,HOMME,918,,0,0,0,7,12,1,0,0,0,0,0,0,0,0,0,20
Théo,Force,,,HOMME,919,,19,16,31,24,6,29,29,42,20,15,11,24,26,27,28,347
Theskin,,,,HOMME,920,,0,0,0,0,14,1,0,0,0,0,0,0,0,0,0,15
Tikini,,,,HOMME,921,,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Tilarek,,,,HOMME,922,,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,8
Tilgin,,,,HOMME,923,,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,18
Tilsit,,,,,924,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Timareen,,,,HOMME,925,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
Timiny,Tim,,,HOMME,926,,0,0,0,0,0,0,0,0,0,0,13,13,0,0,0,26
Tinamon,,,,HOMME,927,,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2
Tino,,,,HOMME,928,,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,10
Tippel,,,,HOMME,929,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
Tirone,,,,HOMME,930,,0,0,0,112,28,2,0,0,0,0,0,0,0,0,0,142
Tisha,,,,FEMME,931,,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,87
Tolocamp,,,,HOMME,932,,0,0,0,124,46,7,0,0,0,0,0,0,0,0,0,177
Tom,Patrick,,,HOMME,933,,6,1,0,0,0,0,0,0,0,0,0,0,0,0,1,8
Tomlinson,,,,,934,,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3
Tomol,,,,,935,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Tordril,,,,HOMME,936,,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10
Torene,,,,FEMME,937,,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3
Toric,,,,HOMME,938,,0,103,0,0,0,452,0,0,7,0,0,92,165,78,161,1058
Torjus,,,,HOMME,939,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
Torlin,,,,HOMME,940,,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2
Torlo,,,,HOMME,941,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,47
Toronas,,,,HOMME,942,,0,2,0,0,0,0,0,0,0,0,0,0,0,14,10,26
Torsten,,,,HOMME,943,,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2
Tortole,,,,HOMME,944,,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,18
Tosikin,,,,HOMME,945,,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
Tracey Train,,,,,946,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Tragger,,,,HOMME,947,,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5
Traller,,,,HOMME,948,,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,7
Tranilty,,,,HOMME,949,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Trelbin,,,,HOMME,950,,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2
Triana,,,,FEMME,951,,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5
Trume,,,,HOMME,952,True,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,3
Tuck,,,,,953,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Tuero,,,,HOMME,954,,0,0,0,82,44,1,0,0,0,0,0,0,0,0,0,127
Tumara,,,,FEMME,955,,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6
Tunge,,,,HOMME,956,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11
Turlon,,,,HOMME,957,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
Turvine,Turving,,,HOMME,958,,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,5
Tuvor,,,,HOMME,959,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Twenone,,,,,960,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Ussie,,,,HOMME,961,,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,14
Usuai,,,,,962,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Uvor,,,,HOMME,963,,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6
V’last,,,,HOMME,964,,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5
V’line,,,,HOMME,965,,0,3,0,0,0,18,0,0,0,0,0,0,0,2,0,23
V’mul,,,,HOMME,966,,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2
Valden,,,,HOMME,967,,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2
Valli,Lieb,,,FEMME,968,,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
Valrol,,,,HOMME,969,,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5
Vandentine,,,,HOMME,970,,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
Vander,,,,HOMME,971,,0,0,0,29,0,1,0,0,0,0,0,0,0,0,0,30
Varena,Vanira,Nanira,,FEMME,972,True,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6
Varney,,,,HOMME,973,True,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,3
Venabil,,,,HOMME,974,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13
Vendross,,,,HOMME,975,,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,10
Vergerin,,,,HOMME,976,,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,91
Vesna,,,,FEMME,977,,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,6
Vessa,,,,FEMME,978,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Viderian,,,,HOMME,979,,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7
Vieil Oncle,,,,HOMME,980,,0,0,0,0,0,0,0,0,0,23,2,0,0,0,0,25
Vincet,,,,HOMME,981,,0,0,0,0,0,14,0,11,5,0,0,0,0,0,0,30
Viredian,,,,HOMME,982,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
Virginia,,,,FEMME,983,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Vormital,,,,HOMME,984,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
W’ter,,,,,985,,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2
Wade,Lorenzo,,,HOMME,986,,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
Waine,,,,HOMME,987,,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,10
Wanson,,,,HOMME,988,,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,4
Wansor,,,,HOMME,989,,0,1,0,0,0,12,0,0,56,0,1,0,67,16,82,235
Wansôr,,,,HOMME,990,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
Warbret,,,,HOMME,991,,0,1,0,0,0,0,0,0,4,0,0,0,11,24,1,41
Warlow,,,,HOMME,992,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
Washell,Wachell,Wash,,HOMME,993,,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,55
Wil,,,,FEMME,994,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Wimmia,,,,FEMME,995,,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,7
Winalla,,,,FEMME,996,,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,7
Winnia,,,,,997,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Wonegal,,,,HOMME,998,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Wyzall,,,,HOMME,999,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10
Xi,Chi,Yuen,,HOMME,1000,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
Yanus,,,,HOMME,1001,,0,7,0,0,0,0,0,0,0,107,11,0,0,0,0,125
Yorag,,,,HOMME,1002,,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Yvonne,Yves,,,,1003,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Z’gal,,,,,1004,,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,6
Z’ran,,,,HOMME,1005,,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
Zalla,,,,FEMME,1006,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
Zewe,,,,HOMME,1007,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
Zi,Ongola,,,HOMME,1008,,201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201
Zulaya,,,,FEMME,1009,,0,0,178,0,0,0,0,0,0,0,0,0,0,0,0,178
Zurg,,,,HOMME,1010,,0,0,0,0,0,0,0,9,9,0,0,0,0,9,1,28
