sentence_id,book,part,chapter,pdf_page,start_pdf_page,end_pdf_page,text,text_lemma
32438,Le Seigneur des Anneaux,,,542,542,545,"Encore que, si quelque ennemi était assez téméraire pour essayer de pénétrer secrètement dans le pays, ce fût aussi une dernière garde toujours en éveil contre qui aurait pu tromper la vigilance de Morgul et d'Arachne.","Encore que, si quelque ennemi être assez téméraire pour essayer de pénétrer secrètement dans le pays, ce être aussi un dernier garde toujours en éveil contre qui avoir pouvoir tromper le vigilance de Morgul et deArachne."
32439,Le Seigneur des Anneaux,,,542,542,545,Sam ne voyait que trop clairement à quel.,Sam ne voir que trop clairement à quel.
32440,Le Seigneur des Anneaux,,,542,542,545,point il serait fou de se glisser sous ces murs aux mille yeux et de vouloir passer devant la porte aux aguets.,point il être fou de se glisser sou ce mur à mille oeil et de vouloir passer devant le porte à aguets.
32441,Le Seigneur des Anneaux,,,542,542,545,"Et, même s'il y parvenait, il ne pourrait aller loin au-delà sur la route gardée: même les ombres noires des profonds renfoncements où la lueur rouge ne portait pas ne pouvaient l'abriter longtemps des yeux des orques à la vision nocturne.","Et, même seil y parvenir, il ne pouvoir aller loin au-delà sur le route garder: même le ombre noir de profond renfoncement où le lueur rouge ne porter pas ne pouvoir leabriter longtemps un oeil de orque à le vision nocturne."
32442,Le Seigneur des Anneaux,,,542,542,545,"Mais si désespérée que fût cette route, la tâche de Sam était à présent bien pire: il s'agissait non pas d'éviter la porte et de s'échapper, mais bien de la franchir, seul.","Mais si désespéré que être ce route, le tâche de Sam être à présent bien pire: il seagir non pas deéviter le porte et de seéchapper, mais bien de le franchir, seul."
32443,Le Seigneur des Anneaux,,,542,542,545,"Sa pensée se porta sur l'Anneau, mais il n'y vit aucun réconfort, seulement la peur et le danger.","Son pensée se porter sur leAnneau, mais il ney voir aucun réconfort, seulement le peur et le danger."
32444,Le Seigneur des Anneaux,,,542,542,545,"A peine fut-il arrivé en vue du Mont du Destin, brûlant au loin, qu'il eut conscience d'un changement dans son fardeau.","A peine êtreil arriver en vue de Mont de Destin, brûler au loin, queil avoir conscience deun changement dans son fardeau."
32445,Le Seigneur des Anneaux,,,542,542,545,"A l'approche des grandes fournaises où, dans les profondeurs du temps, l'Anneau avait été façonné et forgé, son pouvoir grandit, et il devint plus sauvage, indomptable hormis par une volonté puissante.","À leapproche de grand fournaise où, dans le profondeur de temps, leAnneau avoir être façonner et forger, son pouvoir grandir, et il devenir plus sauvage, indomptable hormi par un volonté puissant."
32446,Le Seigneur des Anneaux,,,542,542,545,"Tandis que Sam se tenait là, bien que l'Anneau ne fût pas sur lui mais pendît au bout d'une chaîne à son cou, il se sentait dilaté, comme revêtu d'une énorme ombre déformée de lui-même, vaste et sinistre menace suspendue sur les murs de Mordor.","Tandis que Sam se tenir là, bien que leAnneau ne être pas sur luire mais pendît au bout deun chaîne à son cou, il se sentir dilaté, comme revêtu deun énorme ombre déformer de lui-même, vaste et sinistre menace suspendre sur le mur de Mordor."
32447,Le Seigneur des Anneaux,,,542,542,545,"Il sentait qu'il n'avait dorénavant qu'une alternative: s'abstenir d'avoir recours à l'Anneau, dût-il le tourmenter, ou l'assumer et défier le Pouvoir qui se tenait dans son sombre repaire par delà la vallée des ombres.","Il sentir queil neavoir dorénavant queun alternative: seabstenir deavoir recours à leAnneau, devoiril le tourmenter, ou leassumer et défier le Pouvoir qui se tenir dans son sombre repaire par delà le vallée de ombre."
32448,Le Seigneur des Anneaux,,,542,542,545,"Déjà l'Anneau le tentait, corrodant sa volonté et sa raison.","Déjà leAnneau le tenter, corroder son volonté et son raison."
32449,Le Seigneur des Anneaux,,,542,542,545,"De folles fantaisies s'élevèrent dans son esprit: il voyait Samsagace le Fort, Héros de l'Époque, franchissant avec une épée flamboyante le pays sombre, et des armées s'assemblant à son appel tandis qu'il marchait pour aller renverser Barad-dûr.","De fou fantaisie seélever dans son esprit: il voir Samsagace le Fort, Héros de leÉpoque, franchir avec un épée flamboyant le pays sombre, et de armée seassembler à son appel tandis queil marcher pour aller renverser Barad-dûr."
32450,Le Seigneur des Anneaux,,,542,542,545,"Et puis, tous les nuages s'éloignaient, le soleil blanc brillait et, à son commandement, la vallée de Gorgoroth devenait un jardin de fleurs et d'arbres, portant fruit.","Et pouvoir, tout le nuage seéloigner, le soleil blanc briller et, à son commandement, le vallée de Gorgoroth devenir un jardin de fleur et dearbre, porter fruit."
32451,Le Seigneur des Anneaux,,,542,542,545,"II n'avait qu'à enfiler l'Anneau, le revendiquer pour sien, et tout cela pouvait se réaliser.","II neavoir queà enfiler leAnneau, le revendiquer pour sien, et tout celer pouvoir se réaliser."
32452,Le Seigneur des Anneaux,,,542,542,545,"En cette heure d'épreuve, ce fut l'amour de son maître qui contribua le plus à maintenir sa fermeté, mais aussi, au plus profond de lui-même","En ce heure deépreuve, ce être leamour de son maître qui contribuer le plus à maintenir son fermeté, mais aussi, au plus profond de lui-même"
32453,Le Seigneur des Anneaux,,,542,542,545,", vivait toujours intact son simple bon sens de hobbit: il savait au fond de son cœur qu'il n'était pas de taille à porter pareil fardeau, même si de telles visions n'étaient pas un leurre destiné à le tromper.",", vivre toujours intact son simple bon sens de hobbit: il savoir au fond de son cœur queil neêtre pas de taille à porter pareil fardeau, même si de tel vision neêtre pas un leurre destiner à le tromper."
32454,Le Seigneur des Anneaux,,,542,542,545,"Le seul petit jardin d'un jardinier libre répondait à son besoin et à son dû, et non pas un jardin enflé aux dimensions d'un royaume, il devait se servir de ses propres mains et non commander à celles des autres.","Le seul petit jardin deun jardinier libre répondre à son besoin et à son dû, et non pas un jardin enflé à dimension deun royaume, il devoir se servir de son propre main et non commander à celui de autre."
32455,Le Seigneur des Anneaux,,,542,542,545,"«Et d'ailleurs toutes ces idées ne sont qu'un artifice, se dit-il.","«Et deailleurs tout ce idée ne être queun artifice, se direil."
32456,Le Seigneur des Anneaux,,,542,542,545,Il me repérerait et me dompterait sans même que j'aie eu le temps de crier.,Il me repérer et me dompter sans même que jeavoir avoir le temps de crier.
32457,Le Seigneur des Anneaux,,,542,542,545,"Il me repérerait bien vite si je mettais l'Anneau à présent, en Mordor.","Il me repérer bien vite si je mettre leAnneau à présent, en Mordor."
32458,Le Seigneur des Anneaux,,,542,542,545,"Eh bien, tout ce que je peux dire, c'est que les choses semblent aussi désespérées que le gel au printemps.","Eh bien, tout ce que je pouvoir dire, ceêtre que le chose sembler aussi désespéré que le gel au printemps."
32459,Le Seigneur des Anneaux,,,542,542,545,"Juste au moment où l'invisibilité serait vraiment utile, je ne puis me servir de l'Anneau!","Juste au moment où leinvisibilité être vraiment utile, je ne pouvoir me servir de leAnneau!"
32460,Le Seigneur des Anneaux,,,542,542,545,"Et si jamais je vais plus loin, il ne sera qu'une entrave et un fardeau à chaque pas.","Et si jamais je aller plus loin, il ne être queun entrave et un fardeau à chaque pas."
32461,Le Seigneur des Anneaux,,,542,542,545,Alors que faire?,Alors que faire?
32462,Le Seigneur des Anneaux,,,542,542,545,"» Au fond, il n'éprouvait aucun doute.","» Au fond, il neéprouver aucun doute."
32463,Le Seigneur des Anneaux,,,542,542,545,II savait qu'il devait descendre vers la porte sans plus tarder.,II savoir queil devoir descendre vers le porte sans plus tarder.
32464,Le Seigneur des Anneaux,,,542,542,545,"Sur un haussement d'épaules, comme pour se débarrasser de l'ombre et écarter les fantômes, il commença lentement la descente.","Sur un haussement deépaule, comme pour se débarrasser de leombre et écarter le fantôme, il commencer lentement le descente."
32465,Le Seigneur des Anneaux,,,542,542,545,"A chaque pas, il avait l'impression de diminuer.","À chaque pas, il avoir leimpression de diminuer."
32466,Le Seigneur des Anneaux,,,542,542,545,Il n'avait pas été bien loin qu'il se sentit ramené aux dimensions d'un très petit hobbit effrayé.,Il neavoir pas être bien loin queil se sentir ramener à dimension deun très petit hobbit effrayé.
32467,Le Seigneur des Anneaux,,,542,542,545,"Il passait à présent sous les murs mêmes de la Tour, et il entendait de ses simples oreilles les cris et les bruits de lutte.","Il passer à présent sou le mur même de le Tour, et il entendre de son simple oreille le cri et le bruit de lutte."
32468,Le Seigneur des Anneaux,,,542,542,545,"A ce moment, le son semblait venir de la cour qui se trouvait derrière le mur extérieur.","À ce moment, le son sembler venir de le cour qui se trouver derrière le mur extérieur."
32469,Le Seigneur des Anneaux,,,542,542,545,Sam avait parcouru à peu près la moitié du chemin quand deux orques sortirent en courant de la porte noire dans la lumière rouge.,Sam avoir parcourir à peu près le moitié de chemin quand deux orque sortir en courant de le porte noir dans le lumière rouge.
32470,Le Seigneur des Anneaux,,,542,542,545,Ils ne se tournèrent pas vers lui.,Il ne se tourner pas vers luire.
32471,Le Seigneur des Anneaux,,,542,542,545,"Ils se dirigeaient vers la grand-route, mais dans leur course, ils trébuchèrent, tombèrent et restèrent immobiles sur le sol.","Il se diriger vers le grand-route, mais dans son course, il trébuchèrent, tomber et rester immobile sur le sol."
32472,Le Seigneur des Anneaux,,,542,542,545,"Sam n'avait pas vu de flèches, mais il devina que les orques avaient été abattus par d'autres placés sur les remparts ou cachés dans l'ombre de la porte.","Sam neavoir pas voir de flèche, mais il deviner que le orque avoir être abattre par deautre placer sur le rempart ou cacher dans leombre de le porte."
32473,Le Seigneur des Anneaux,,,542,542,545,"Il poursuivit son chemin, rasant le mur à sa gauche.","Il poursuivre son chemin, raser le mur à son gauche."
32474,Le Seigneur des Anneaux,,,542,542,545,Un seul regard en l'air lui avait montré qu'il n'y avait aucun espoir de l'escalader.,Un seul regard en leair luire avoir montrer queil ney avoir aucun espoir de leescalader.
32475,Le Seigneur des Anneaux,,,542,542,545,"La maçonnerie se dressait sans une fissure ni une saillie jusqu'à des arasements en surplomb semblables à des marches renversées, à trente pieds de hauteur.","Le maçonnerie se dresser sans un fissure ni un saillie jusqueà un arasement en surplomb semblable à un marche renverser, à trente pied de hauteur."
32476,Le Seigneur des Anneaux,,,542,542,545,La seule voie était la porte.,Le seul voie être le porte.
32477,Le Seigneur des Anneaux,,,542,542,545,"Il continua d'avancer à pas de loup, tout en allant, il se demanda combien d'orques vivaient dans la Tour avec Shagrat, combien Gorbag en avait, et à quel sujet ils se querellaient, si c'était bien ce qui se passait.","Il continuer deavancer à pas de loup, tout en aller, il se demander combien deorque vivre dans le Tour avec Shagrat, combien Gorbag en avoir, et à quel sujet il se quereller, si ceêtre bien ce qui se passer."
32478,Le Seigneur des Anneaux,,,542,542,545,"La compagnie de Shagrat lui avait paru compter une quarantaine d'orques, et celle de Gorbag plus du double, mais naturellement la patrouille de Shagrat n'était qu'une partie de sa garnison.","Le compagnie de Shagrat luire avoir paraître compter un quarantaine deorque, et celui de Gorbag plus de double, mais naturellement le patrouille de Shagrat neêtre queun partie de son garnison."
32479,Le Seigneur des Anneaux,,,542,542,545,Ils se disputaient presque certainement à propos de Frodon et du butin.,Il se disputer presque certainement à propos de Frodon et de butin.
32480,Le Seigneur des Anneaux,,,542,542,545,"Sam s'arrêta une seconde, car les choses lui parurent soudain claires, presque comme s'il les avait devant les yeux.","Sam searrêter un second, car le chose luire paraître soudain clair, presque comme seil le avoir devant le oeil."
32481,Le Seigneur des Anneaux,,,542,542,545,La cotte de mithril !,Le cotte de mithril !
32482,Le Seigneur des Anneaux,,,542,542,545,"Naturellement, Frodon la portait, et ils la trouveraient.","Naturellement, Frodon le porter, et il le trouver."
32483,Le Seigneur des Anneaux,,,542,542,545,"Et d'après ce qu'il avait entendu, Gorbag la convoiterait.","Et deaprès ce queil avoir entendre, Gorbag le convoiter."
32484,Le Seigneur des Anneaux,,,542,542,545,"Mais les ordres de la Tour Sombre étaient à présent la seule protection de Frodon et, s'ils n'étaient pas observés, il pourrait être tué à tout moment sans autre forme de procès.","Mais le ordre de le Tour Sombre être à présent le seul protection de Frodon et, seil neêtre pas observer, il pouvoir être tuer à tout moment sans autre forme de procès."
32485,Le Seigneur des Anneaux,,,542,542,545,"«Allons, misérable fainéant! se cria Sam à lui-même.","«Allons, misérable fainéant! se crier Sam à lui-même."
32486,Le Seigneur des Anneaux,,,542,542,545,En avant! » II dégaina Dard et courut vers la porte ouverte.,En avant! » II dégainer Dard et courir vers le porte ouvert.
