Id unique,aliases,phrase,sentence_id,book,mots_cibles,alias_trouves_dans_phrase
624,Menolly Nolly Monolly | Menolly Monolly | Menolly Nolly | Nolly Monolly | Menolly | Monolly | Nolly,"Avant que Menolly, effrayée que les lézards-de-feu aient pu disparaître pour de bon, ait pu prévenir maître Robinton, Domick pénétrait dans la pièce au pas de course.",88157,11.0,disparaitre,menolly
624,Menolly Nolly Monolly | Menolly Monolly | Menolly Nolly | Nolly Monolly | Menolly | Monolly | Nolly,"(Menolly se rappela le sac d’araignées-soldats, peu comestibles, disparu dans la gorge de ses amis nouvellement éclos.)",88472,11.0,disparaitre,menolly
624,Menolly Nolly Monolly | Menolly Monolly | Menolly Nolly | Nolly Monolly | Menolly | Monolly | Nolly,"— Oui, c’est Piemur qui a disparu, notre apprenti, dit Menolly, si heureuse que, pendant un instant, Sebell crut qu’elle allait entraîner Toric dans ses cabrioles.",96239,12.0,disparaitre,menolly
624,Menolly Nolly Monolly | Menolly Monolly | Menolly Nolly | Nolly Monolly | Menolly | Monolly | Nolly,"Mais si Menolly disparaissait trop longtemps sous les vagues, ses trois lézards plongeaient derrière elle, la tirant à la surface par les cheveux.",96444,12.0,disparaitre,menolly
624,Menolly Nolly Monolly | Menolly Monolly | Menolly Nolly | Nolly Monolly | Menolly | Monolly | Nolly,"— Les connaissances qu’il nous a prodiguées ne mourront pas, dit F’lar, s’écartant pour laisser entrer Menolly et Sebell.",119539,14.0,mourir,menolly
627,Merelan,"Quand mourut la dernière note, ils se regardèrent, Merelan perplexe, Robinton angoissé.",53563,7.0,mourir,merelan
627,Merelan,"Et quand la dernière note de Merelan mourut doucement – comme son espoir –, il lança la harpe par-dessus bord, pour qu’elle rejoigne le corps de son épouse qui s’enfonçait lentement.",58263,7.0,mourir,merelan
627,Merelan,"— J’ai appris que Merelan était morte il y a quelque temps, dit Rantou avec gravité.",59725,7.0,mourir,merelan
630,Meron,On pensait généralement que le défunt Seigneur Meron commerçait illégalement avec les Anciens.,42236,6.0,defunt,meron
630,Meron,"Maintenant, le rouge de son visage s’accordait à celui de la tunique de Meron, tandis que lui avait l’air prêt à tuer quelqu’un.",75159,9.0,tuer,meron
630,Meron,Et fit disparaître le sourire de Meron.,77420,9.0,disparaitre,meron
630,Meron,J’ai entendu dire que celui de lord Meron disparaît pendant des jours.,87758,11.0,disparaitre,meron
637,Milla,"Tu vas finir par la tuer aussi, comme tu l’as fait pour Milla.",20271,3.0,tuer,milla
637,Milla,Mais Milla était morte avant de communiquer cette science à sa fille.,20561,3.0,mourir,milla
640,Mirrim,"Mirrim a conféré l’Empreinte à trois lézards, et nous autres nous ne nous en sommes attaché qu’un, et pourtant nous avons essayé… et ils mouraient tous à nos pieds.",71796,9.0,mourir,mirrim
643,Moreta Moretta | Moretta | Moreta,"À ce moment, deux candidats, coureurs de fond à en juger sur leur apparence, passèrent près d’eux, menés par la bride, et Moreta les suivit des yeux jusqu’à ce qu’ils aient disparu dans la foule.",28036,4.0,disparaitre,moreta
643,Moreta Moretta | Moretta | Moreta,"Respirant leur arôme, Moreta réalisa qu’elle mourait de faim.",28225,4.0,mourir,moreta
643,Moreta Moretta | Moretta | Moreta,"— Qu’il y a une épidémie sur Pern et que tout le monde mourra, dit Nesso, regardant Moreta avec indignation.",29652,4.0,mourir,moreta
643,Moreta Moretta | Moretta | Moreta,Mais l’indignation de Nesso disparut comme par enchantement quand elle leva les yeux sur Moreta.,29661,4.0,disparaitre,moreta
643,Moreta Moretta | Moretta | Moreta,"Non seulement elle avait un contrôle respiratoire parfait pour soutenir sa voix de colorature, mais elle mettait tant d’émotion dans son interprétation que beaucoup avaient les larmes aux yeux quand sa voix mourut, lors du dernier et fatal transfert dans l’Interstice de Moreta et de son dragon.",50620,7.0,mourir,moreta
643,Moreta Moretta | Moretta | Moreta,"Le dernier vers, un hymne funèbre au déchant lugubre, cette fois-ci rendu avec une telle intensité par les lézards-de-feu que Menolly réduisit d’un geste les humains au silence, se termine sur l’adieu peiné d’un monde à ses héroïnes tandis que Orlith, Moreta agonisant sur son dos, cherche l’oubli dans l’Interstice.",87807,11.0,funebre,moreta
660,N’ton,"La terreur, l’horreur, une impression tourbillonnante de chaleur, de vent violent, d’oppression brûlante le firent chanceler contre N’ton comme Grall, avec un cri d’épouvante, s’envolait de sa main pour disparaître.",79658,9.0,disparaitre,n’ton
661,Nabhi Nabol | Nabhi | Nabol,"Le peu de prospérité que connaissait Nabol disparaîtrait, sans personne pour s’occuper convenablement des terres.",95162,12.0,disparaitre,nabol
671,Nazer,"Il revivait sans cesse la part qu’il avait prise à la bataille, se demandant comment il aurait pu éviter à Temma son épouvantable blessure, protéger Nazer et tuer davantage de brigands.",44916,6.0,tuer,nazer
672,Ned Tubberman | Tubberman | Ned,"Sorka, Hanrahan, Sean Connell et David Catarel qui, plongé dans l’eau jusqu’au cou, avait regardé, impuissant, sa compagne Lucy Tubberman disparaître sous l’horrible pluie, malgré les efforts frénétiques de leurs dragonets.",4242,1.0,disparaitre,tubberman
672,Ned Tubberman | Tubberman | Ned,Des recherches antérieures avaient révélé qu’il avait disparu avec un traîneau aérien après que Ted Tubberman eut illégalement lancé une fusée vers la vieille Terre pour demander des secours.,120128,15.0,disparaitre,tubberman
677,Nesso,"— Qu’il y a une épidémie sur Pern et que tout le monde mourra, dit Nesso, regardant Moreta avec indignation.",29652,4.0,mourir,nesso
677,Nesso,Mais l’indignation de Nesso disparut comme par enchantement quand elle leva les yeux sur Moreta.,29661,4.0,disparaitre,nesso
686,Norman,"Quand il aurait un peu dormi, il en parlerait à Norman, pour voir si l’on savait de quoi était mort le coureur de Vander.",29961,4.0,mourir,norman
686,Norman,"Le fils avait travaillé dur pour aider Norman, le régisseur du champ de courses, avant qu’eux aussi ne meurent, terrassés par l’infection.",39395,5.0,mourir,norman
692,Oklina,"Oklina et moi, nous les fîmes vivement disparaître par un vigoureux lavage.",39610,5.0,disparaitre,oklina
692,Oklina,"Oklina disposa des plantes et des fleurs dans le Hall, espérant nous égayer, mais certaines se flétrirent et moururent immédiatement, comme si, elles aussi, ne pouvaient pas survivre dans cette atmosphère.",39918,5.0,mourir,oklina
693,Oldive,"— Il lui a fallu huit jours pour mourir, dit le harpiste après un long soupir, alors que maître Oldive ne lui en donnait qu’un.",95537,12.0,mourir,oldive
697,Ongola,"— Qu’est-ce qu’on fait pour tuer ce truc, Ongola ?",4207,1.0,tuer,ongola
697,Ongola,Ongola et Kenjo disparurent derrière un tas de pièces mécaniques de rebut à un bout du terrain.,6009,1.0,disparaitre,ongola
697,Ongola,Avril dit qu’elle a tué Ongola et Kenjo.,6439,1.0,tuer,ongola
697,Ongola,Ou qu’Ongola a tué Kenjo pour les empêcher de s’emparer du Mariposa ?,6654,1.0,tuer,ongola
700,Oterel,"Oterel bouscula les autres pour passer le premier, avec un air triomphant qui disparut bientôt pour faire place à la confusion.",108791,14.0,disparaitre,oterel
700,Oterel,"— En ma présence, Oterel a rétracté cette déclaration deux septaines avant de mourir, annonça-t-il quand Lytol lui eut donné la parole d’un signe de tête.",113140,14.0,mourir,oterel
701,Otto Hegelman | Hegelman | Otto,"Shih Lao, qui avait conféré l’Empreinte au bronze Firth, arborait en permanence un sourire radieux sur son visage autrefois pensif, Tarrie Chernoff avait cessé de s’excuser pour la moindre peccadille, et le bégaiement d’Otto Hegelman avait complètement disparu.",7794,1.0,disparaitre,otto hegelman
702,Ozzie Munson Oz | Ozzie Munson | Munson Oz | Ozzie Oz | Munson | Ozzie | Oz,"Cobber avait déjà disparu dans le premier tunnel sur la gauche, et Ozzie lui emboîta le pas.",8274,1.0,disparaitre,ozzie
706,P’tero,M’leng était-il donc si sûr que P’tero allait mourir ?,21995,3.0,mourir,p’tero
706,P’tero,"Tandis qu’il glissait dans l’inconscience, P’tero se demanda comment Zulaya était arrivée ici et s’il allait mourir.",26202,3.0,mourir,p’tero
706,P’tero,"Les autres chevaliers-dragons étaient tout aussi excités, et P’tero s’irrita de voir qu’ils savaient tous ce que c’était et mouraient d’impatience de voir sa réaction.",26341,3.0,mourir,p’tero
717,Paul Logorides | Logorides | Paul,"Paul échangea quelques mots avec un psychologue, qui pensait que les frustrations des familles endeuillées pourraient se dissiper au cours d’une « incinération rituelle ».",4449,1.0,endeuiller,paul
717,Paul Logorides | Logorides | Paul,"Vers le milieu de la Chute, Paul Benden se rendit compte que ses équipes au sol étaient trop espacées pour être efficaces, même si les Fils tombaient souvent sur des roches ou des terres pauvres où ils dépérissaient et mouraient rapidement.",5093,1.0,mourir,paul
717,Paul Logorides | Logorides | Paul,"Très souvent, Paul vit une de ces petites créatures disparaître soudain quand l’",5114,1.0,disparaitre,paul
718,Paul Benden | Benden | Paul,"La navette atterrirait sans problème, mais l’amiral Benden mourrait à l’arrivée sur la terre promise.",926,1.0,mourir,benden
718,Paul Benden | Benden | Paul,"Paul échangea quelques mots avec un psychologue, qui pensait que les frustrations des familles endeuillées pourraient se dissiper au cours d’une « incinération rituelle ».",4449,1.0,endeuiller,paul
718,Paul Benden | Benden | Paul,"Vers le milieu de la Chute, Paul Benden se rendit compte que ses équipes au sol étaient trop espacées pour être efficaces, même si les Fils tombaient souvent sur des roches ou des terres pauvres où ils dépérissaient et mouraient rapidement.",5093,1.0,mourir,paul benden
718,Paul Benden | Benden | Paul,"Très souvent, Paul vit une de ces petites créatures disparaître soudain quand l’",5114,1.0,disparaitre,paul
718,Paul Benden | Benden | Paul,"Nous savions que deux bronze avaient disparu, mais il en a été de même, ajouta-t-il, les dents serrées, de tous les lézards de feu que nous avions pu envoyer pour prévenir Benden.",46507,6.0,disparaitre,benden
718,Paul Benden | Benden | Paul,"Furieuse qu’on ait laissé croire à Benden qu’Aramina était morte, Lessa ne demandait quand même pas mieux que d’apprendre ce qu’elle avait dit au Harpiste.",48045,6.0,mourir,benden
718,Paul Benden | Benden | Paul,"Tournée vers la Pierre de l’Étoile du Pic de Benden, Lessa regarda jusqu’à ce que les quatre escadrilles aient disparu.",67100,8.0,disparaitre,benden
718,Paul Benden | Benden | Paul,"Fax était mort de la main de F’lar, et elle était partie pour le Weyr de Benden.",68893,8.0,mourir,benden
718,Paul Benden | Benden | Paul,"Au cours de ces derniers mois, ce n’était pas la première fois que Robinton regrettait la hâte de F’lar de Benden à se démettre de son commandement après que Lessa fut remontée dans le temps interstitiel pour ramener jusqu’à son époque les cinq Weyrs disparus.",69490,9.0,disparu,benden
718,Paul Benden | Benden | Paul,Pour tuer Benden.,75585,9.0,tuer,benden
718,Paul Benden | Benden | Paul,"Les dragons de Benden avaient commencé leur hymne funèbre, de sorte que le Weyr tout entier avait bientôt su la nouvelle.",76878,9.0,funebre,benden
718,Paul Benden | Benden | Paul,"Ils disparurent dans l’Interstice pour surgir au-dessus de Benden, où trois dragons bronze s’élancèrent soudain vers eux en crachant des flammes.",98640,13.0,disparaitre,benden
718,Paul Benden | Benden | Paul,"avait une bonne raison de se rappeler l’époque où l’œuf de Ramoth avait disparu de l’Aire d’Éclosion, et où les dragons de Benden avaient failli combattre les dragons des Anciens.",114320,14.0,disparaitre,benden
718,Paul Benden | Benden | Paul,"Lessa de Ruatha et du Weyr de Benden, qui n’avait pas pleuré même quand Fax avait assassiné toute sa famille, pleurait maintenant !",129715,15.0,assassiner,benden
719,Paulin,Paulin était à moitié tenté de le recommander pour gouverner Fort quand il disparaîtrait.,22775,3.0,disparaitre,paulin
726,Persellan,"Avec Persellan, il regarda jusqu’à ce que toutes les nageoires aient disparu.",13999,2.0,disparaitre,persellan
726,Persellan,Persellan va me tuer !,16925,2.0,tuer,persellan
729,Peter Semling | Semling | Peter,"Puis, sous les yeux stupéfaits et incrédules de Peter Chernoff, ils disparurent.",10604,1.0,disparaitre,peter
736,Piemur,"— Maintenant, ce sont peut-être des pêcheurs naufragés qui ont construit ici, suggéra-t-il à Piemur comme les éminences disparaissaient lentement derrière eux.",42738,6.0,disparaitre,piemur
736,Piemur,"— Les dragons, Piemur – les dragons ont empêché Maître Robinton de mourir !",46588,6.0,mourir,piemur
736,Piemur,"— C’est vrai, mais si l’on diffuse partout la façon dont Thella est morte… cela dissuadera les hésitants et nous donnera le temps de respirer, dit F’lar, regardant Piemur d’un air entendu.",49450,6.0,mourir,piemur
736,Piemur,"J’y ai à peine jeté un coup d’œil, alors que Piemur… La voix étonnée de l’apprenti mourut tandis que Piemur, lentement, pouvant à peine forcer ses pieds à se mouvoir, quittait la salle de chorale et se dirigeait vers le bureau de maître Shonagar, de l’autre côté de la cour.",91609,12.0,mourir,piemur
736,Piemur,"Piemur resta aux aguets, tout en continuant à afficher un air stupide, tandis que les deux hommes disparaissaient.",92514,12.0,disparaitre,piemur
736,Piemur,"— Oui, c’est Piemur qui a disparu, notre apprenti, dit Menolly, si heureuse que, pendant un instant, Sebell crut qu’elle allait entraîner Toric dans ses cabrioles.",96239,12.0,disparaitre,piemur
737,Piemur,"— Maintenant, ce sont peut-être des pêcheurs naufragés qui ont construit ici, suggéra-t-il à Piemur comme les éminences disparaissaient lentement derrière eux.",42738,6.0,disparaitre,piemur
737,Piemur,"— Les dragons, Piemur – les dragons ont empêché Maître Robinton de mourir !",46588,6.0,mourir,piemur
737,Piemur,"— C’est vrai, mais si l’on diffuse partout la façon dont Thella est morte… cela dissuadera les hésitants et nous donnera le temps de respirer, dit F’lar, regardant Piemur d’un air entendu.",49450,6.0,mourir,piemur
737,Piemur,"J’y ai à peine jeté un coup d’œil, alors que Piemur… La voix étonnée de l’apprenti mourut tandis que Piemur, lentement, pouvant à peine forcer ses pieds à se mouvoir, quittait la salle de chorale et se dirigeait vers le bureau de maître Shonagar, de l’autre côté de la cour.",91609,12.0,mourir,piemur
737,Piemur,"Piemur resta aux aguets, tout en continuant à afficher un air stupide, tandis que les deux hommes disparaissaient.",92514,12.0,disparaitre,piemur
737,Piemur,"— Oui, c’est Piemur qui a disparu, notre apprenti, dit Menolly, si heureuse que, pendant un instant, Sebell crut qu’elle allait entraîner Toric dans ses cabrioles.",96239,12.0,disparaitre,piemur
738,Pierre de Courcis | de Courcis | Pierre,"Tournée vers la Pierre de l’Étoile du Pic de Benden, Lessa regarda jusqu’à ce que les quatre escadrilles aient disparu.",67100,8.0,disparaitre,pierre
738,Pierre de Courcis | de Courcis | Pierre,"Elle visualisa pour lui les références que Canth lui avait transmises, et les regarda disparaître au-dessus de la Pierre de l’Étoile.",67175,8.0,disparaitre,pierre
738,Pierre de Courcis | de Courcis | Pierre,"— Jusqu’à ce que nous ayons des moyens plus efficaces de tuer les Fils, tous les gens des Forts doivent former des brigades au sol pendant les attaques, repérer et marquer les Fils enterrés, et mettre dans les trous de la pierre de feu pour les brûler.",67772,8.0,tuer,pierre
738,Pierre de Courcis | de Courcis | Pierre,"À peine les dragons lourdement chargés avaient-ils disparu dans le ciel au-dessus de la Pierre de l’Étoile, que le jeune aspirant assigné au Fort de Nerat en qualité de messager se posa dans le Weyr, le visage livide de terreur.",68223,8.0,disparaitre,pierre
738,Pierre de Courcis | de Courcis | Pierre,"Il regarda Ramoth s’élever, battant puissamment l’air de ses ailes immenses, planant au-dessus de la Pierre de l’Étoile avant de disparaître dans l’Interstice pour rejoindre Ruatha.",68554,8.0,disparaitre,pierre
738,Pierre de Courcis | de Courcis | Pierre,"Elle ramassa du bois en quantité suffisante, éleva un foyer rudimentaire, démarra le feu, tua rapidement les araignées-soldats, les plaça sur une pierre à peu près plate et partit en exploration pendant la cuisson.",82625,10.0,tuer,pierre
743,Porrig Connell | Connell | Porrig,"Sorka, Hanrahan, Sean Connell et David Catarel qui, plongé dans l’eau jusqu’au cou, avait regardé, impuissant, sa compagne Lucy Tubberman disparaître sous l’horrible pluie, malgré les efforts frénétiques de leurs dragonets.",4242,1.0,disparaitre,connell
749,R’gul Rangul | Rangul | R’gul,"R’gul, S’lel et les autres chevaliers-dragons rapportèrent au Weyr le corps de leur chef assassiné.",60168,7.0,assassiner,r’gul
749,R’gul Rangul | Rangul | R’gul,"Maintenant, ses pensées le ramenaient inéluctablement à ce jour d’été où Hath, le dragon-bronze de R’gul, avait pris son vol pour s’accoupler à la grotesque Nemorth, et où R’gul était devenu Chef du Weyr à la place de F’lon, le père décédé de F’lar.",66355,8.0,deceder,r’gul
755,Raid,"Il y eut non seulement des acrobates, mais un homme qui faisait disparaître les objets – et les faisait reparaître derrière l’oreille de Raid ou dans la manche de Maizella – ou qui sortait un minuscule canin de son manteau et un petit serpent de tunnel de son bonnet.",53069,7.0,disparaitre,raid
756,Raïd,"Il y eut non seulement des acrobates, mais un homme qui faisait disparaître les objets – et les faisait reparaître derrière l’oreille de Raid ou dans la manche de Maizella – ou qui sortait un minuscule canin de son manteau et un petit serpent de tunnel de son bonnet.",53069,7.0,disparaitre,raid
757,Ram Da | Ram | Da,"Le jeune maître de Ruth y était venu la première fois quand il était à la recherche de D’ram, qui, après la mort de Fanna, avait renoncé à sa charge de Chef du Weyr et avait disparu.",46609,6.0,disparaitre,ram
757,Ram Da | Ram | Da,"Pour un chevalier-dragon, chercher à en tuer un autre… (D’ram secoua lentement la tête.",76136,9.0,tuer,ram
757,Ram Da | Ram | Da,Mais D’ram a disparu.,100246,13.0,disparaitre,ram
757,Ram Da | Ram | Da,"Il ne fallait pas s’immiscer sans nécessité dans le deuil de D’ram, et si Jaxom parvenait à passer inaperçu, ce serait encore mieux.",100586,13.0,deuil,ram
757,Ram Da | Ram | Da,"— Il va tuer son dragon, grommela D’ram, l’air consterné.",102580,13.0,tuer,ram
769,Readis,"S’élevant au-dessus du Fort assoupi dans la chaleur, il vit Readis qui les saluait de la main jusqu’à ce qu’ils disparaissent.",15082,2.0,disparaitre,readis
769,Readis,"L’une de ses sœurs était morte d’un de ces brusques accès de fièvre, mais elle était plus jeune que Readis et beaucoup moins vigoureuse.",15171,2.0,mourir,readis
769,Readis,"Bien des Révolutions plus tard, Readis se souvenait encore de cette soirée et des ombres projetées sur les visages familiers, tous attristés par ce deuil.",15491,2.0,deuil,readis
769,Readis,"Thella et Giron seraient-ils partis dans le Sud avec Readis – pour disparaître sur ce que certains prenaient pour un vaste continent, et d’autres pour une île comme Ista, en plus grand ?",44871,6.0,disparaitre,readis
769,Readis,"– il allait tuer Readis de ses propres mains, en même temps que Thella et Dushik.",45596,6.0,tuer,readis
770,Red Hanrahan | Hanrahan | Red,"Sorka, Hanrahan, Sean Connell et David Catarel qui, plongé dans l’eau jusqu’au cou, avait regardé, impuissant, sa compagne Lucy Tubberman disparaître sous l’horrible pluie, malgré les efforts frénétiques de leurs dragonets.",4242,1.0,disparaitre,hanrahan
776,Rill Nerilka | Nerilka | Rill,"En fait, quand Papa mourra, tout continuera sans doute comme avant, et il y aura peu de changement dans mes devoirs, à moi, Nerilka.",37618,5.0,mourir,nerilka
779,Robinton Rob Robie | Robinton Robie | Robinton Rob | Rob Robie | Robinton | Robie | Rob,Maître Robinton ne pouvait pas mourir.,15455,2.0,mourir,robinton
779,Robinton Rob Robie | Robinton Robie | Robinton Rob | Rob Robie | Robinton | Robie | Rob,"— Les dragons, Piemur – les dragons ont empêché Maître Robinton de mourir !",46588,6.0,mourir,robinton
779,Robinton Rob Robie | Robinton Robie | Robinton Rob | Rob Robie | Robinton | Robie | Rob,"Robinton laissa sa voix mourir, la tristesse du sourire l’avertissant qu’il ferait mieux de ne pas demander la raison de leur départ précipité.",52741,7.0,mourir,robinton
779,Robinton Rob Robie | Robinton Robie | Robinton Rob | Rob Robie | Robinton | Robie | Rob,"Robinton ignora la scène, les yeux braqués sur le « V » des dragons qui disparaissaient rapidement.",52921,7.0,disparaitre,robinton
779,Robinton Rob Robie | Robinton Robie | Robinton Rob | Rob Robie | Robinton | Robie | Rob,Un silence de mort s’abattit sur la salle frappée de stupeur quand Robinton laissa mourir la dernière note et que sa mère abaissa sa flûte.,53113,7.0,mourir,robinton
779,Robinton Rob Robie | Robinton Robie | Robinton Rob | Rob Robie | Robinton | Robie | Rob,"Quand mourut la dernière note, ils se regardèrent, Merelan perplexe, Robinton angoissé.",53563,7.0,mourir,robinton
779,Robinton Rob Robie | Robinton Robie | Robinton Rob | Rob Robie | Robinton | Robie | Rob,"Tous, sauf Robinton, se renfoncèrent sous leurs fourrures, s’efforçant de disparaître.",54028,7.0,disparaitre,robinton
779,Robinton Rob Robie | Robinton Robie | Robinton Rob | Rob Robie | Robinton | Robie | Rob,"À cet instant, Simanith, qui avait étonné Robinton en marchant jusqu’au bout de la grande cour des Hautes Terres, le fit presque mourir de peur en se laissant tomber de la falaise vers le fond de la vallée.",55231,7.0,mourir,robinton
779,Robinton Rob Robie | Robinton Robie | Robinton Rob | Rob Robie | Robinton | Robie | Rob,"Robinton ne sut jamais à quel moment le Seigneur Maidir et S’loner avaient quitté la table, car la nuit était tombée, et, bien qu’il y eût de nombreux paniers de brandons autour du Bassin, il y avait tant de gens qui allaient et venaient – pour aller chercher du vin ou satisfaire un besoin naturel –, et il avait tant de choses à surveiller en sa qualité de Harpiste, qu’il ne remarqua leur absence que lorsque Dame Hayara se leva, fuyant une Jora ivre morte qui s’était effondrée sur la table.",55842,7.0,mourir,robinton
779,Robinton Rob Robie | Robinton Robie | Robinton Rob | Rob Robie | Robinton | Robie | Rob,"Il était mort de fatigue, répondit Robinton.",56157,7.0,mourir,robinton
779,Robinton Rob Robie | Robinton Robie | Robinton Rob | Rob Robie | Robinton | Robie | Rob,"Pourtant, cette différence d’âge et son deuil prolongé firent hésiter Robinton à découvrir si l’attraction violente et soudaine qu’il éprouvait pour elle était payée de retour.",56751,7.0,deuil,robinton
779,Robinton Rob Robie | Robinton Robie | Robinton Rob | Rob Robie | Robinton | Robie | Rob,"Elle s’interrompit, les yeux assombris de cette tristesse que Robinton espérait disparue à jamais.",57087,7.0,disparaitre,robinton
779,Robinton Rob Robie | Robinton Robie | Robinton Rob | Rob Robie | Robinton | Robie | Rob,Robinton résidait à l’Atelier quand Betrice mourut subitement d’un arrêt cardiaque.,58891,7.0,mourir,robinton
779,Robinton Rob Robie | Robinton Robie | Robinton Rob | Rob Robie | Robinton | Robie | Rob,Repensant à la façon dont Jora se gorgeait de nourriture à la dernière Éclosion – qui remontait maintenant à des Révolutions – Robinton avait cru sans mal qu’elle était morte d’indigestion.,60948,7.0,mourir,robinton
779,Robinton Rob Robie | Robinton Robie | Robinton Rob | Rob Robie | Robinton | Robie | Rob,"J’ai failli mourir de rire, remarqua Robinton avec un grand sourire.",67959,8.0,mourir,robinton
779,Robinton Rob Robie | Robinton Robie | Robinton Rob | Rob Robie | Robinton | Robie | Rob,"Au cours de ces derniers mois, ce n’était pas la première fois que Robinton regrettait la hâte de F’lar de Benden à se démettre de son commandement après que Lessa fut remontée dans le temps interstitiel pour ramener jusqu’à son époque les cinq Weyrs disparus.",69490,9.0,disparu,robinton
779,Robinton Rob Robie | Robinton Robie | Robinton Rob | Rob Robie | Robinton | Robie | Rob,"Elle le regarda jusqu’à ce qu’il ait disparu au milieu des visiteurs, abasourdie, et certaine qu’elle n’oserait jamais demander au maître harpiste Robinton ce qu’il pensait de ses chansons.",84180,10.0,disparaitre,robinton
779,Robinton Rob Robie | Robinton Robie | Robinton Rob | Rob Robie | Robinton | Robie | Rob,"Avant que Menolly, effrayée que les lézards-de-feu aient pu disparaître pour de bon, ait pu prévenir maître Robinton, Domick pénétrait dans la pièce au pas de course.",88157,11.0,disparaitre,robinton
779,Robinton Rob Robie | Robinton Robie | Robinton Rob | Rob Robie | Robinton | Robie | Rob,Robinton regarda F’lar et le bronze Mnementh s’élever au-dessus des crêtes de feu et disparaître.,100597,13.0,disparaitre,robinton
779,Robinton Rob Robie | Robinton Robie | Robinton Rob | Rob Robie | Robinton | Robie | Rob,Robinton pria avec ferveur pour qu’aucun des deux vieux dragons ne mourût pendant ce vol nuptial.,102645,13.0,mourir,robinton
779,Robinton Rob Robie | Robinton Robie | Robinton Rob | Rob Robie | Robinton | Robie | Rob,"C’est Sebell qui l’est, parce que Maître Robinton a failli mourir d’un arrêt du cœur et a pris sa retraite.",107984,14.0,mourir,robinton
779,Robinton Rob Robie | Robinton Robie | Robinton Rob | Rob Robie | Robinton | Robie | Rob,"Le lendemain soir, Robinton n’était pas certain que toute la portée de l’enterrement de Sallah Telgar fût jamais perçue.",112278,14.0,enterrement,robinton
779,Robinton Rob Robie | Robinton Robie | Robinton Rob | Rob Robie | Robinton | Robie | Rob,"Si Maître Robinton était mort, ou si Biswy n’était pas décédé d’une défaillance cardiaque, il aurait peut-être dû décider autrement.",118337,14.0,deceder,robinton
779,Robinton Rob Robie | Robinton Robie | Robinton Rob | Rob Robie | Robinton | Robie | Rob,"— Il nous a abandonnés, et Maître Robinton disparu, nous avons plus besoin de lui que jamais.",119554,14.0,disparaitre,robinton
779,Robinton Rob Robie | Robinton Robie | Robinton Rob | Rob Robie | Robinton | Robie | Rob,Ou l’Abomination avait-elle tué Maître Robinton ?,119767,15.0,tuer,robinton
779,Robinton Rob Robie | Robinton Robie | Robinton Rob | Rob Robie | Robinton | Robie | Rob,"Avant le Passage actuel et le réveil de Siav, quand les chevaliers-dragons étaient dénigrés et que même l’Atelier des Harpistes était en danger de disparaître, Maître Robinton avait utilisé des talents rares – des Harpistes, hommes et femmes, qui savaient évoluer sans attirer l’attention dans la plupart des fortins et des ateliers, grands et petits.",122770,15.0,disparaitre,robinton
779,Robinton Rob Robie | Robinton Robie | Robinton Rob | Rob Robie | Robinton | Robie | Rob,"Ou que Siav, soupçonnant que Robinton avait deviné ses desseins tortueux pour polluer et corrompre la planète, ait tué le Maître Harpiste ?",130480,15.0,tuer,robinton
794,S’lel,"R’gul, S’lel et les autres chevaliers-dragons rapportèrent au Weyr le corps de leur chef assassiné.",60168,7.0,assassiner,s’lel
797,S’loner,"Robinton ne sut jamais à quel moment le Seigneur Maidir et S’loner avaient quitté la table, car la nuit était tombée, et, bien qu’il y eût de nombreux paniers de brandons autour du Bassin, il y avait tant de gens qui allaient et venaient – pour aller chercher du vin ou satisfaire un besoin naturel –, et il avait tant de choses à surveiller en sa qualité de Harpiste, qu’il ne remarqua leur absence que lorsque Dame Hayara se leva, fuyant une Jora ivre morte qui s’était effondrée sur la table.",55842,7.0,mourir,s’loner
802,Sabra Ongola Stein | Ongola Stein | Sabra Ongola | Sabra Stein | Ongola | Sabra | Stein,"— Qu’est-ce qu’on fait pour tuer ce truc, Ongola ?",4207,1.0,tuer,ongola
802,Sabra Ongola Stein | Ongola Stein | Sabra Ongola | Sabra Stein | Ongola | Sabra | Stein,Ongola et Kenjo disparurent derrière un tas de pièces mécaniques de rebut à un bout du terrain.,6009,1.0,disparaitre,ongola
802,Sabra Ongola Stein | Ongola Stein | Sabra Ongola | Sabra Stein | Ongola | Sabra | Stein,Avril dit qu’elle a tué Ongola et Kenjo.,6439,1.0,tuer,ongola
802,Sabra Ongola Stein | Ongola Stein | Sabra Ongola | Sabra Stein | Ongola | Sabra | Stein,Ou qu’Ongola a tué Kenjo pour les empêcher de s’emparer du Mariposa ?,6654,1.0,tuer,ongola
807,Sallah,Sallah Telgar-Andiyar a disparu.,6123,1.0,disparaitre,sallah
807,Sallah,"Tous s’arrêtèrent de respirer en réalisant qu’il s’agissait de Sallah Telgar, morte si vaillamment pour sauver la colonie.",111471,14.0,mourir,sallah
807,Sallah,"Maintenant, la dépouille mortelle de Sallah Telgar reposait dans un cercueil des plus beaux bois de Maître Bendarek.",112015,14.0,depouille,sallah
807,Sallah,"Nous pourrons mieux juger des réactions demain, après l’enterrement de Sallah Telgar.",112263,14.0,enterrement,sallah
807,Sallah,"Le lendemain soir, Robinton n’était pas certain que toute la portée de l’enterrement de Sallah Telgar fût jamais perçue.",112278,14.0,enterrement,sallah
