sentence_id,book,part,chapter,pdf_page,start_pdf_page,end_pdf_page,text
31630,La Ballade de Pern,Troisième partie,Chapter 8,1088,1088,1091,"Si F'duril et le dragon bleu avaient surgi de l'Interstice une respiration plus tôt, la masse brûlante aurait désarçonné F'duril."
31631,La Ballade de Pern,Troisième partie,Chapter 8,1088,1088,1091,Il faudrait qu'elle pense à lui dire qu'il avait eu de la chance.
31632,La Ballade de Pern,Troisième partie,Chapter 8,1088,1088,1091,Ils sauvèrent plus de morceaux de membrane qu'elle ne l'avait d'abord cru possible.
31633,La Ballade de Pern,Troisième partie,Chapter 8,1088,1088,1091,"Fixant un brin d'osier au tendon, Moreta reprit confiance."
31634,La Ballade de Pern,Troisième partie,Chapter 8,1088,1088,1091,"Avec le temps, l'aile se cicatriserait, même si les tissus cicatriciels produisaient des grosseurs inesthétiques qui dureraient plusieurs saisons, jusqu'à ce que le sable charrié par les vents les abrasent."
31635,La Ballade de Pern,Troisième partie,Chapter 8,1088,1088,1091,Dilenth apprendrait à compenser les altérations de sa voilure.
31636,La Ballade de Pern,Troisième partie,Chapter 8,1088,1088,1091,La plupart des dragons s'adaptaient facilement à ces changements dès qu'ils recommençaient à voler.
31637,La Ballade de Pern,Troisième partie,Chapter 8,1088,1088,1091,"Dilenth revolera, dit placidement Orlith comme Moreta s'écartait de l'aile restaurée."
31638,La Ballade de Pern,Troisième partie,Chapter 8,1088,1088,1091,Vous avez fait tout ce qui était possible.
31639,La Ballade de Pern,Troisième partie,Chapter 8,1088,1088,1091,"— Orlith dit que nous avons fait du beau travail, A'dan, dit-elle au chevalier vert avec un sourire très las."
31640,La Ballade de Pern,Troisième partie,Chapter 8,1088,1088,1091,"Remerciant les trois aspirants de la tête, elle ajouta : —"
31641,La Ballade de Pern,Troisième partie,Chapter 8,1088,1088,1091,"Et vous m'avez magnifiquement secondée, M'barak, D'Itan et B'greal !"
31642,La Ballade de Pern,Troisième partie,Chapter 8,1088,1088,1091,"Maintenant, il faut amener Dilenth dans les Weyrs inférieurs – puis vous pourrez aller vous coucher."
31643,La Ballade de Pern,Troisième partie,Chapter 8,1088,1088,1091,Elle sauta à bas de la table et serait tombée si A'dan ne l'avait pas retenue.
31644,La Ballade de Pern,Troisième partie,Chapter 8,1088,1088,1091,Son grand sourire la réconforta.
31645,La Ballade de Pern,Troisième partie,Chapter 8,1088,1088,1091,"Elle se soutint un instant à la table, puis Nesso apparut avec du vin, servant d'abord Moreta, puis ses quatre aides."
31646,La Ballade de Pern,Troisième partie,Chapter 8,1088,1088,1091,"Orlith ayant relâché son contrôle, Dilenth s'affaissa sur ses pattes, penchant dangereusement sur la droite."
31647,La Ballade de Pern,Troisième partie,Chapter 8,1088,1088,1091,"Orlith réaffirma sa domination, tandis que Moreta cherchait F'duril du regard."
31648,La Ballade de Pern,Troisième partie,Chapter 8,1088,1088,1091,—
31649,La Ballade de Pern,Troisième partie,Chapter 8,1088,1088,1091,"Il ne pourra aider personne, dit Nesso avec aigreur comme le chevalier bleu s'évanouissait sous leurs yeux."
31650,La Ballade de Pern,Troisième partie,Chapter 8,1088,1088,1091,— C'est la tension et sa blessure !
31651,La Ballade de Pern,Troisième partie,Chapter 8,1088,1088,1091,"s'écria A'dan, courant vers son compagnon de Weyr."
31652,La Ballade de Pern,Troisième partie,Chapter 8,1088,1088,1091,"Dilenth gémit, baissant la tête vers son maître."
31653,La Ballade de Pern,Troisième partie,Chapter 8,1088,1088,1091,—
31654,La Ballade de Pern,Troisième partie,Chapter 8,1088,1088,1091,"Il n'a rien, Dilenth, dit A'dan, tournant doucement F'duril sur le dos."
31655,La Ballade de Pern,Troisième partie,Chapter 8,1088,1088,1091,"Il est juste un peu sale… — Et complètement saoul, murmura M'barak, faisant signe aux deux autres de venir les aider. —"
31656,La Ballade de Pern,Troisième partie,Chapter 8,1088,1088,1091,"Le pire est passé maintenant, dit A'dan avec conviction."
31657,La Ballade de Pern,Troisième partie,Chapter 8,1088,1088,1091,—
31658,La Ballade de Pern,Troisième partie,Chapter 8,1088,1088,1091,"Il ne sait pas ce que c'est que le pire, grommela Nesso, debout près de Moreta, tandis que le dragon bleu cahotait lourdement vers les Weyrs inférieurs, soutenu d'un côté par Tigrath, le vert d'Adan, et de l'autre, par Rogeth, le bleu de K'lon."
31659,La Ballade de Pern,Troisième partie,Chapter 8,1088,1088,1091,Il fallut quelques instants à Moreta pour réaliser que K'lon et Rogeth n'auraient pas dû être là.
31660,La Ballade de Pern,Troisième partie,Chapter 8,1088,1088,1091,— K'lon ?
31661,La Ballade de Pern,Troisième partie,Chapter 8,1088,1088,1091,"… — Il s'est porté volontaire, dit Nesso avec irritation."
31662,La Ballade de Pern,Troisième partie,Chapter 8,1088,1088,1091,Il a dit qu'il allait bien et qu'il ne supportait pas de rester oisif quand il y avait tant à faire.
31663,La Ballade de Pern,Troisième partie,Chapter 8,1088,1088,1091,Et il était le seul ! —
31664,La Ballade de Pern,Troisième partie,Chapter 8,1088,1088,1091,Le seul ?
31665,La Ballade de Pern,Troisième partie,Chapter 8,1088,1088,1091,Pour quoi faire
31666,La Ballade de Pern,Troisième partie,Chapter 8,1088,1088,1091,?
31667,La Ballade de Pern,Troisième partie,Chapter 8,1088,1088,1091,Nesso détourna la tête.
31668,La Ballade de Pern,Troisième partie,Chapter 8,1088,1088,1091,— C'était une requête à laquelle le Weyr ne pouvait pas se soustraire.
31669,La Ballade de Pern,Troisième partie,Chapter 8,1088,1088,1091,"Une urgence, pour ainsi dire."
31670,La Ballade de Pern,Troisième partie,Chapter 8,1088,1088,1091,Lui et F'neldril ont décidé qu'ils devait répondre au message tambouriné.
31671,La Ballade de Pern,Troisième partie,Chapter 8,1088,1088,1091,"— De quel message parlez-vous, Nesso ?"
31672,La Ballade de Pern,Troisième partie,Chapter 8,1092,1092,1093,"Brusquement, Moreta comprit pourquoi Nesso"
31673,La Ballade de Pern,Troisième partie,Chapter 8,1092,1092,1093,avait détourné la tête.
31674,La Ballade de Pern,Troisième partie,Chapter 8,1092,1092,1093,"Une fois de plus, elle avait outrepassé son autorité d'Intendante."
31675,La Ballade de Pern,Troisième partie,Chapter 8,1092,1092,1093,—
31676,La Ballade de Pern,Troisième partie,Chapter 8,1092,1092,1093,Le Fort de Fort a demandé un chevalier-dragon pour ramener le Seigneur Tolocamp de Ruatha à Fort.
31677,La Ballade de Pern,Troisième partie,Chapter 8,1092,1092,1093,D'urgence.
31678,La Ballade de Pern,Troisième partie,Chapter 8,1092,1092,1093,"Il y a beaucoup de malades à Ruatha, et encore plus à Fort, qui ne peut se passer de son Seigneur dans ce désastre, balbutia Nesso, regardant anxieusement Moreta pour juger de sa réaction."
31679,La Ballade de Pern,Troisième partie,Chapter 8,1092,1092,1093,Maître Capiam est malade –
31680,La Ballade de Pern,Troisième partie,Chapter 8,1092,1092,1093,"il doit l'être, car c'est Fortine qui répond aux messages, et non le Maître Guérisseur."
31681,La Ballade de Pern,Troisième partie,Chapter 8,1092,1092,1093,Nesso
31682,La Ballade de Pern,Troisième partie,Chapter 8,1092,1092,1093,", le visage convulsé, se tordait les mains, les levant peu à peu jusqu'à sa bouche comme pour étouffer ses paroles."
31683,La Ballade de Pern,Troisième partie,Chapter 8,1092,1092,1093,"Puis elle se mit à pleurer, de soulagement ou de remords, Moreta ne savait pas au juste."
31684,La Ballade de Pern,Troisième partie,Chapter 8,1092,1092,1093,— Quand avez-vous reçu ce message ?
31685,La Ballade de Pern,Troisième partie,Chapter 8,1092,1092,1093,—
31686,La Ballade de Pern,Troisième partie,Chapter 8,1092,1092,1093,Il y en a eu deux.
31687,La Ballade de Pern,Troisième partie,Chapter 8,1092,1092,1093,"Le premier, demandant un dragon pour le Seigneur Tolocamp, juste après votre départ !"
31688,La Ballade de Pern,Troisième partie,Chapter 8,1092,1092,1093,"Nesso se tamponna les yeux, quêtant du regard le pardon de Moreta."
31689,La Ballade de Pern,Troisième partie,Chapter 8,1092,1092,1093,— Curmir a dit que nous devions accéder à leur requête !
31690,La Ballade de Pern,Troisième partie,Chapter 8,1092,1092,1093,— Et c'est ce que vous avez fait !
31691,La Ballade de Pern,Troisième partie,Chapter 8,1092,1092,1093,"s'écria Moreta, irritée du bavardage de Nesso."
31692,La Ballade de Pern,Troisième partie,Chapter 8,1092,1092,1093,"Vous n'avez pas pu attendre que nous revenions du combat, à ce que je vois."
31693,La Ballade de Pern,Troisième partie,Chapter 8,1092,1092,1093,Curmir a sans doute répandu la nouvelle que nous étions partis combattre les Fils ?
31694,La Ballade de Pern,Troisième partie,Chapter 8,1092,1092,1093,— Ils le savaient.
31695,La Ballade de Pern,Troisième partie,Chapter 8,1092,1092,1093,"Mais F'neldril et K'lon étaient ici – non, là, dit Nesso, indiquant futilement l'endroit exact où ils se tenaient devant la Caverne, et ils ont entendu le message."
31696,La Ballade de Pern,Troisième partie,Chapter 8,1092,1092,1093,K'lon a dit immédiatement qu'il pouvait y aller.
31697,La Ballade de Pern,Troisième partie,Chapter 8,1092,1092,1093,"Il a dit, et nous avons tous été d'accord avec lui, que puisqu'il avait déjà eu la fièvre, il avait peu de chance de la contracter à nouveau."
31698,La Ballade de Pern,Troisième partie,Chapter 8,1092,1092,1093,"Il n'a pas voulu laisser F'neldril, un aspirant ou un blessé prendre ce risque."
31699,La Ballade de Pern,Troisième partie,Chapter 8,1092,1092,1093,Nesso suppliait des yeux qu'on la rassure.
31700,La Ballade de Pern,Troisième partie,Chapter 8,1092,1092,1093,—
31701,La Ballade de Pern,Troisième partie,Chapter 8,1092,1092,1093,"Nous avons voulu questionner Berchar sur les risques de contagion, mais S'gor n'a voulu laisser entrer personne, et était incapable de nous renseigner lui-même."
31702,La Ballade de Pern,Troisième partie,Chapter 8,1092,1092,1093,Et il fallait bien répondre à la requête du Seigneur Tolocamp !
31703,La Ballade de Pern,Troisième partie,Chapter 8,1092,1092,1093,Il est normal qu'un Seigneur soit dans son Fort pendant une telle crise.
31704,La Ballade de Pern,Troisième partie,Chapter 8,1092,1092,1093,"Curmir a dit qu'en ces circonstances exceptionnelles, notre devoir nous imposait d'assister le Seigneur, même s'il fallait pour cela désobéir au Chef du Weyr !"
31705,La Ballade de Pern,Troisième partie,Chapter 8,1092,1092,1093,— Sans parler du Maître Guérisseur et de la quarantaine générale !
31706,La Ballade de Pern,Troisième partie,Chapter 8,1092,1092,1093,—
31707,La Ballade de Pern,Troisième partie,Chapter 8,1092,1092,1093,"Mais Maître Capiam est au Fort de Fort ! protesta Nesso, comme si cela justifiait tout."
31708,La Ballade de Pern,Troisième partie,Chapter 8,1092,1092,1093,Et je n'arrive pas à imaginer ce qui pourrait se passer à Fort en l'absence du Seigneur Tolocamp !
31709,La Ballade de Pern,Troisième partie,Chapter 8,1092,1092,1093,Mais Moreta s'intéressait davantage au second message et à ce qui se passait à Ruatha.
31710,La Ballade de Pern,Troisième partie,Chapter 8,1092,1092,1093,—
31711,La Ballade de Pern,Troisième partie,Chapter 8,1092,1092,1093,Et le second message ?
31712,La Ballade de Pern,Troisième partie,Chapter 8,1092,1092,1093,Il a été transmis non codé ?
31713,La Ballade de Pern,Troisième partie,Chapter 8,1092,1092,1093,—
31714,La Ballade de Pern,Troisième partie,Chapter 8,1092,1092,1093,Pas du tout.
31715,La Ballade de Pern,Troisième partie,Chapter 8,1092,1092,1093,Curmir a dû consulter ses Archives pour l'interpréter.
31716,La Ballade de Pern,Troisième partie,Chapter 8,1092,1092,1093,Mais c'en est resté là.
31717,La Ballade de Pern,Troisième partie,Chapter 8,1092,1092,1093,"Nous ne l'avons pas relayé, car il ne comportait pas la cadence-relai."
31718,La Ballade de Pern,Troisième partie,Chapter 8,1092,1092,1093,K'lon a dit qu'il fallait vous prévenir.
31719,La Ballade de Pern,Troisième partie,Chapter 8,1092,1092,1093,"Rien qu'à Telgar, il y a quarante-cinq chevaliers malades !"
31720,La Ballade de Pern,Troisième partie,Chapter 8,1092,1092,1093,"dit Nesso, mettant la main sur son cœur en un geste théâtral."
31721,La Ballade de Pern,Troisième partie,Chapter 8,1092,1092,1093,Dont neuf très atteints !
31722,La Ballade de Pern,Troisième partie,Chapter 8,1092,1092,1093,Vingt-deux sont malades à Igen et quatorze à Ista.
31723,La Ballade de Pern,Troisième partie,Chapter 8,1092,1092,1093,Nesso
31724,La Ballade de Pern,Troisième partie,Chapter 8,1092,1092,1093,semblait éprouver une sombre satisfaction à l'énoncé de ces nombres catastrophiques.
31725,La Ballade de Pern,Troisième partie,Chapter 8,1092,1092,1093,Quatre-vingt-un chevaliers touchés par l'épidémie ?
31726,La Ballade de Pern,Troisième partie,Chapter 8,1092,1092,1093,"pensa Moreta, partagée entre la peur et le désespoir."
31727,La Ballade de Pern,Troisième partie,Chapter 8,1092,1092,1093,Des chevaliers malades ?
31728,La Ballade de Pern,Troisième partie,Chapter 8,1092,1092,1093,Elle en eut le vertige !
31729,La Ballade de Pern,Troisième partie,Chapter 8,1092,1092,1093,Ils étaient en plein milieu d'une Chute !
31730,La Ballade de Pern,Troisième partie,Chapter 8,1092,1092,1093,Ils avaient besoin de tous les chevaliers-dragons.
31731,La Ballade de Pern,Troisième partie,Chapter 8,1092,1092,1093,"Trente chevaliers du Weyr de Fort étaient immobilisés par les blessures subies lors de la dernière Chute, trente-trois à la suite de celle d'aujourd'hui."
31732,La Ballade de Pern,Troisième partie,Chapter 8,1092,1092,1093,Dilenth ne revolerait pas avant une Révolution.
31733,La Ballade de Pern,Troisième partie,Chapter 8,1092,1092,1093,Pourquoi ce fléau ?
31734,La Ballade de Pern,Troisième partie,Chapter 8,1092,1092,1093,"Ce passage se terminerait dans huit Révolutions, et les chevaliers-dragons seraient libérés des ravages que les Fils infligeaient à Pern et aux dragons."
31735,La Ballade de Pern,Troisième partie,Chapter 8,1092,1092,1093,Moreta secoua la tête pour s'éclaircir les idées.
31736,La Ballade de Pern,Troisième partie,Chapter 8,1092,1092,1093,"Malgré l'agitation de Sh'gall, les nouvelles qu'il apportait le matin étaient vraies, et elle aurait dû en tenir compte au lieu de les négliger parce qu'elles étaient déplaisantes."
31737,La Ballade de Pern,Troisième partie,Chapter 8,1092,1092,1093,Elle savait que Maître Capiam n'avait pas l'habitude de donner des ordres arbitraires.
31738,La Ballade de Pern,Troisième partie,Chapter 8,1092,1092,1093,"Mais les chevaliers-dragons étaient solides et sains, moins exposés que quiconque à contracter des affections mineures."
31739,La Ballade de Pern,Troisième partie,Chapter 8,1092,1092,1093,"Comment, dans leur splendide isolement, occupés à remplir leurs devoirs immémoriaux, pouvaient-ils être vulnérables à une infection sévissant dans les Forts et les Ateliers surpeuplés, et parmi les troupeaux ?"
31740,La Ballade de Pern,Troisième partie,Chapter 8,1092,1092,1093,"Oui, lui soufflait sa raison, la maladie se répandait déjà au moment où Sh'gall lui avait annoncé la nouvelle."
31741,La Ballade de Pern,Troisième partie,Chapter 8,1092,1092,1093,Elle y avait même innocemment contribué en affichant sa sensibilité pour impressionner Alessan.
31742,La Ballade de Pern,Troisième partie,Chapter 8,1092,1092,1093,Mais comment quiconque aurait-il pu deviner le danger que représentait ce coureur mourant ?
31743,La Ballade de Pern,Troisième partie,Chapter 8,1092,1092,1093,"Car, lorsque Talpan avait établi un lien entre la maladie et les déplacements du félin, elle et Alessan étaient sans doute en train de suivre les courses."
31744,La Ballade de Pern,Troisième partie,Chapter 8,1094,1094,1094,"Vous n'êtes pas en faute, lui dit tendrement Orlith."
31745,La Ballade de Pern,Troisième partie,Chapter 8,1094,1094,1094,Vous n'avez fait aucun mal à ce coureur.
31746,La Ballade de Pern,Troisième partie,Chapter 8,1094,1094,1094,Et vous aviez le droit de profiter de la Fête.
31747,La Ballade de Pern,Troisième partie,Chapter 8,1094,1094,1094,"— Y a-t-il quelque chose que nous puissions faire pour les autres Weyrs, Moreta ?"
31748,La Ballade de Pern,Troisième partie,Chapter 8,1094,1094,1094,demanda Nesso.
31749,La Ballade de Pern,Troisième partie,Chapter 8,1094,1094,1094,"Elle avait cessé de pleurer mais continuait de se tordre les mains, ce qui contrariait presque autant Moreta."
31750,La Ballade de Pern,Troisième partie,Chapter 8,1094,1094,1094,— Sh'gall est-il rentré ? —
31751,La Ballade de Pern,Troisième partie,Chapter 8,1094,1094,1094,Il est venu et reparti aussitôt.
31752,La Ballade de Pern,Troisième partie,Chapter 8,1094,1094,1094,Il cherchait Leri.
31753,La Ballade de Pern,Troisième partie,Chapter 8,1094,1094,1094,Il était furieux.
31754,La Ballade de Pern,Troisième partie,Chapter 8,1094,1094,1094,Orlith ?
31755,La Ballade de Pern,Troisième partie,Chapter 8,1094,1094,1094,Ils sont très occupés mais indemnes.
31756,La Ballade de Pern,Troisième partie,Chapter 8,1094,1094,1094,"— Nesso, lui avez-vous parlé des messages tambourinés ?"
31757,La Ballade de Pern,Troisième partie,Chapter 8,1094,1094,1094,"L'air affolé, Nesso regarda Moreta en secouant la tête."
31758,La Ballade de Pern,Troisième partie,Chapter 8,1094,1094,1094,—
31759,La Ballade de Pern,Troisième partie,Chapter 8,1094,1094,1094,"Il n'est pas resté au sol assez longtemps – je vous assure, Moreta."
31760,La Ballade de Pern,Troisième partie,Chapter 8,1094,1094,1094,—
31761,La Ballade de Pern,Troisième partie,Chapter 8,1094,1094,1094,Je vois.
31762,La Ballade de Pern,Troisième partie,Chapter 8,1094,1094,1094,Et Moreta voyait en effet.
31763,La Ballade de Pern,Troisième partie,Chapter 8,1094,1094,1094,Nesso n'aurait jamais eu le courage d'annoncer au Chef du Weyr ces nouvelles catastrophiques même si elle avait eu l'éternité devant elle.
31764,La Ballade de Pern,Troisième partie,Chapter 8,1094,1094,1094,"Il faudrait que Moreta l'en avertisse elle-même, conversation qui ne ferait qu'accroître leur acrimonie réciproque, en un jour où ils avaient tous deux plus de problèmes que d'heures pour les traiter."
31765,La Ballade de Pern,Troisième partie,Chapter 8,1094,1094,1094,— Comment va Sorth ? —
31766,La Ballade de Pern,Troisième partie,Chapter 8,1094,1094,1094,"Il s'en sortira, dit Nesso, manifestant beaucoup plus d'enthousiasme pour ce sujet."
31767,La Ballade de Pern,Troisième partie,Chapter 8,1094,1094,1094,Il est là-bas.
31768,La Ballade de Pern,Troisième partie,Chapter 8,1094,1094,1094,J'aimerais que vous jetiez un coup d'œil sur mon travail.
31769,La Ballade de Pern,Troisième partie,Chapter 8,1094,1094,1094,"Le soleil déclinant brillait au-dessus du Pic de la Dent, et son éclat éblouit les yeux fatigués de Moreta quand elle regarda dans la direction indiquée par Nesso."
31770,La Ballade de Pern,Troisième partie,Chapter 8,1094,1094,1094,Restaurer l'aile de Dilenth avait pris beaucoup plus longtemps qu'elle ne pensait.
31771,La Ballade de Pern,Troisième partie,Chapter 8,1094,1094,1094,"Ta corniche est encore ensoleillée, Orlith."
31772,La Ballade de Pern,Troisième partie,Chapter 8,1094,1094,1094,Tu devrais en profiter pour te réchauffer après le froid de l'Interstice et de la Chute.
31773,La Ballade de Pern,Troisième partie,Chapter 8,1094,1094,1094,Vous êtes aussi fatiguée que moi.
31774,La Ballade de Pern,Troisième partie,Chapter 8,1094,1094,1094,Quand irez-vous vous reposer ?
31775,La Ballade de Pern,Troisième partie,Chapter 8,1094,1094,1094,"Quand j'aurai fini ce que je dois faire, dit Moreta, réconfortée par la sollicitude de son dragon."
31776,La Ballade de Pern,Troisième partie,Chapter 8,1094,1094,1094,"Elle frotta ses doigts, rendus gourds par le baume calmant aux endroits où il avait pénétré malgré l'huile protectrice."
31777,La Ballade de Pern,Troisième partie,Chapter 8,1094,1094,1094,"Elle se lava les mains dans une solution de racine rouge, et les sécha avec le linge que Nesso lui tendait."
31778,La Ballade de Pern,Troisième partie,Chapter 8,1094,1094,1094,"Un dragon bleu gémit sur sa corniche, et Moreta leva les yeux, inquiète."
31779,La Ballade de Pern,Troisième partie,Chapter 8,1095,1095,1095,"— Son maître s'est fracturé l'épaule, dit Nesso avec dédain."
31780,La Ballade de Pern,Troisième partie,Chapter 8,1095,1095,1095,Harnais cassé.
31781,La Ballade de Pern,Troisième partie,Chapter 8,1095,1095,1095,Moreta repensa à un autre chevalier bleu.
31782,La Ballade de Pern,Troisième partie,Chapter 8,1095,1095,1095,"Orlith, cet aspirant bleu que nous avons laissé sur la crête, est-il rentré ?"
31783,La Ballade de Pern,Troisième partie,Chapter 8,1095,1095,1095,Oui.
31784,La Ballade de Pern,Troisième partie,Chapter 8,1095,1095,1095,Il n'a trouvé aucun Fil.
31785,La Ballade de Pern,Troisième partie,Chapter 8,1095,1095,1095,"Il a fait son rapport au Maître des aspirants, qui voudrait savoir pourquoi vous avez mis en danger un chevalier si jeune."
31786,La Ballade de Pern,Troisième partie,Chapter 8,1095,1095,1095,"Ce garçon aurait couru des dangers bien plus grands en continuant ses acrobaties, et j'ai moi-même deux mots à dire au Maître des Aspirants à un autre sujet."
31787,La Ballade de Pern,Troisième partie,Chapter 8,1095,1095,1095,"— Allons voir Sorth, reprit-elle tout haut à l'adresse de Nesso."
31788,La Ballade de Pern,Troisième partie,Chapter 8,1095,1095,1095,— C'est un vieux dragon.
31789,La Ballade de Pern,Troisième partie,Chapter 8,1095,1095,1095,"Je crois qu'il ne cicatrisera pas facilement, remarqua Nesso nerveusement, pour rentrer dans les bonnes grâces de Moreta, car elle en savait beaucoup moins sur les blessures des dragons que sur la façon de diriger le Weyr en l'absence de ses Chefs."
31790,La Ballade de Pern,Troisième partie,Chapter 8,1095,1095,1095,"Depuis tout à l'heure, Moreta en était venue à la conclusion que, si elle avait été au Weyr, elle aurait envoyé quelqu'un pour transporter le Seigneur Tolocamp après l'arrivée du message, malgré les protestations de Sh'gall au sujet de la quarantaine."
31791,La Ballade de Pern,Troisième partie,Chapter 8,1095,1095,1095,"Après tout, le Fort de Fort avait plus besoin de Tolocamp que Ruatha n'avait besoin d'un hôte récalcitrant."
31792,La Ballade de Pern,Troisième partie,Chapter 8,1095,1095,1095,Elle se demanda brièvement s'il y avait des malades à Ruatha.
31793,La Ballade de Pern,Troisième partie,Chapter 8,1095,1095,1095,"Si oui, comment Alessan avait-il permis à Tolocamp de rompre la quarantaine ?"
31794,La Ballade de Pern,Troisième partie,Chapter 8,1095,1095,1095,"Sorth avait reçu un paquet de Fils sur le doigt avant de l'aile, sectionnant l'os juste après l'articulation."
31795,La Ballade de Pern,Troisième partie,Chapter 8,1095,1095,1095,"L'rayl ne tarissait pas d'éloges sur Declan, et, voyant Nesso le foudroyer du regard, il l'inclut à retardement dans ses compliments."
31796,La Ballade de Pern,Troisième partie,Chapter 8,1095,1095,1095,"Ils avaient bien posé l'attelle, constata Moreta d'un œil professionnel."
31797,La Ballade de Pern,Troisième partie,Chapter 8,1095,1095,1095,"— Assez grave, dit Moreta comme Sorth inclinait précautionneusement son aile pour qu'elle l'examine."
31798,La Ballade de Pern,Troisième partie,Chapter 8,1095,1095,1095,—
31799,La Ballade de Pern,Troisième partie,Chapter 8,1095,1095,1095,"Un cheveu plus près de l'articulation, et Sorth aurait perdu la mobilité du bout de l'aile, dit L'rayl avec un détachement louable."
31800,La Ballade de Pern,Troisième partie,Chapter 8,1095,1095,1095,"Il avait l'habitude de serrer les dents après chaque phrase, comme pour retenir ses paroles avant qu'elles ne puissent offenser quiconque."
31801,La Ballade de Pern,Troisième partie,Chapter 8,1095,1095,1095,"— Demain, un bon bain dans le lac réduira l'enflure une fois que la lymphe aura enduit la blessure, dit Moreta, caressant l'épaule du vieux brun."
31802,La Ballade de Pern,Troisième partie,Chapter 8,1095,1095,1095,"— Sorth dit que flotter lui ferait du bien, répondit L'rayl après un silence."
31803,La Ballade de Pern,Troisième partie,Chapter 8,1095,1095,1095,L'aile soutenue par l'eau lui ferait moins mal.
31804,La Ballade de Pern,Troisième partie,Chapter 8,1096,1096,1097,"Tant de courage de son dragon le fit à la fois grimacer et sourire, et, pour dissimuler son embarras, il se tourna et gratta affectueusement le museau verdissant de Sorth."
31805,La Ballade de Pern,Troisième partie,Chapter 8,1096,1096,1097,—
31806,La Ballade de Pern,Troisième partie,Chapter 8,1096,1096,1097,Combien de chevaliers ont été blessés aujourd'hui ?
31807,La Ballade de Pern,Troisième partie,Chapter 8,1096,1096,1097,demanda Moreta à Nesso en se dirigeant vers l'infirmerie.
31808,La Ballade de Pern,Troisième partie,Chapter 8,1096,1096,1097,"Avec quatre-vingt-un chevaliers touchés par l'épidémie, ils devraient peut-être envoyer des remplaçants."
31809,La Ballade de Pern,Troisième partie,Chapter 8,1096,1096,1097,"— Plus qu'il ne devrait, répondit acidement Nesso, qui avait retrouvé son aplomb."
31810,La Ballade de Pern,Troisième partie,Chapter 8,1096,1096,1097,Nesso ne la quitta pas pendant la brève apparition qu'elle fit à l'infirmerie.
31811,La Ballade de Pern,Troisième partie,Chapter 8,1096,1096,1097,"La plupart des blessés soit dormaient soit étaient assommés par le jus de fellis, et elle n'eut pas à s'attarder longtemps."
31812,La Ballade de Pern,Troisième partie,Chapter 8,1096,1096,1097,Mais elle semblait incapable de se débarrasser de Nesso.
31813,La Ballade de Pern,Troisième partie,Chapter 8,1096,1096,1097,"— Moreta, ce qu'il vous faut maintenant, c'est une bonne assiettée de mon délicieux ragoût."
31814,La Ballade de Pern,Troisième partie,Chapter 8,1096,1096,1097,Moreta n'avait pas faim.
31815,La Ballade de Pern,Troisième partie,Chapter 8,1096,1096,1097,"Elle savait qu'elle aurait dû manger, mais elle voulait attendre le retour de Sh'gall et Leri."
31816,La Ballade de Pern,Troisième partie,Chapter 8,1096,1096,1097,"Par pure malice, elle accéléra le pas pour traverser le Bassin, si bien que Nesso fut obligée de courir pour la suivre."
31817,La Ballade de Pern,Troisième partie,Chapter 8,1096,1096,1097,"Fâchée contre elle-même, Moreta supporta patiemment les attentions inquiètes de Nesso qui gourmandait la cuisinière, trouvant qu'elle ne servait pas assez bien Moreta."
31818,La Ballade de Pern,Troisième partie,Chapter 8,1096,1096,1097,"Puis Nesso coupa du pain et en empila des tranches sur l'assiette de Moreta, avant de la faire asseoir avec panache à sa table."
31819,La Ballade de Pern,Troisième partie,Chapter 8,1096,1096,1097,"Heureusement, avant que Moreta ne perde patience, un pupille du Weyr arriva en courant disant que Tellani réclamait Nesso « immédiatement »."
31820,La Ballade de Pern,Troisième partie,Chapter 8,1096,1096,1097,"— Elle doit accoucher, c'est sûr."
31821,La Ballade de Pern,Troisième partie,Chapter 8,1096,1096,1097,"Le travail a commencé juste avant la Chute, dit Nesso, levant les yeux et les bras au ciel avec résignation."
31822,La Ballade de Pern,Troisième partie,Chapter 8,1096,1096,1097,"Nous ne saurons sans doute jamais qui est le père, car Tellani ne le sait pas ellemême."
31823,La Ballade de Pern,Troisième partie,Chapter 8,1096,1096,1097,— Nous trouverons bien quelque indice chez le nourrisson ou l'enfant.
31824,La Ballade de Pern,Troisième partie,Chapter 8,1096,1096,1097,Présentez mes congratulations à Tellani.
31825,La Ballade de Pern,Troisième partie,Chapter 8,1096,1096,1097,"À part elle, Moreta bénit Tellani de son intervention bienvenue ;"
31826,La Ballade de Pern,Troisième partie,Chapter 8,1096,1096,1097,"elle la débarrassait de l'Intendante, et une naissance après une Chute était toujours considérée comme de bon augure."
31827,La Ballade de Pern,Troisième partie,Chapter 8,1096,1096,1097,Le Weyr avait besoin d'une bonne dose de chance.
31828,La Ballade de Pern,Troisième partie,Chapter 8,1096,1096,1097,"Un garçon, même de père incertain, ferait plaisir aux chevaliersdragons."
31829,La Ballade de Pern,Troisième partie,Chapter 8,1096,1096,1097,Elle allait gronder sévèrement
31830,La Ballade de Pern,Troisième partie,Chapter 8,1096,1096,1097,Tellani
31831,La Ballade de Pern,Troisième partie,Chapter 8,1096,1096,1097,de ne pas tenir le compte de ses amants –
